布靡そ絪腹,笲そ絪腹,腹,布贺絪腹,布贺絏,隔絬そ隔絪腹,诀絪腹,ó腹,ó丁(),璸禣(),璸禣(),ó丁(),璸禣(),璸禣(),ユ龟Ι,﹍布基,纔磃布基,纔磃肂
EasyCard,47000,1839920360,1,穛ρ1布,1141,101,925-FW,2017/1/12 09:24,5,瓾,2017/1/12 09:42,10,穝,18,20,18,2
EasyCard,47000,1839920360,1,穛ρ1布,1141,101,925-FW,2017/1/18 09:18,5,瓾,2017/1/18 09:35,10,穝,18,20,18,2
EasyCard,47000,1840739048,3,稲み布,1133,223,428-FQ,2017/1/24 13:49,0,浆ó,2017/1/24 14:50,9,╭狶,32,36,32,4
EasyCard,47000,185335549,8,担布,1133,219,919-FW,2017/1/14 17:20,13,琄爵,2017/1/14 17:32,10,穝,12,14,12,2
EasyCard,47000,1858102659,0,布,1141,135,927-FW,2017/1/2 08:52,0,浆ó,2017/1/2 09:37,12,び緗徽,79,90,79,11
EasyCard,47000,1858931107,0,布,1141,135,927-FW,2017/1/2 15:53,24,拉,2017/1/2 15:54,24,拉,21,24,21,3
EasyCard,47000,1861639268,0,布,1133,178,430-FQ,2017/1/17 13:57,17,ぱ不,2017/1/17 14:27,14,匪痐,45,51,45,6
EasyCard,47000,1862504168,1,穛ρ1布,1133,178,430-FQ,2017/1/11 14:24,15,嘹也爵,2017/1/11 16:00,0,浆ó,63,72,63,9
EasyCard,47000,1862504168,1,穛ρ1布,1141,133,930-FW,2017/1/11 08:37,0,浆ó,2017/1/11 10:14,17,ぱ不,67,76,67,9
EasyCard,47000,18707925,0,布,1133,219,919-FW,2017/1/30 15:11,10,穝,2017/1/30 16:55,17,ぱ不,81,92,81,11
EasyCard,47000,1876073704,5,厩ネ布,1126,133,930-FW,2017/1/24 06:29,0,浆ó,2017/1/24 07:27,12,び緗徽,79,90,79,11
EasyCard,47000,1882309059,0,布,1133,262,962-FW,2017/1/18 13:12,0,浆ó,2017/1/18 13:35,0,浆ó,21,24,21,3
EasyCard,47000,1882331952,0,布,1141,135,927-FW,2017/1/17 11:57,14,匪痐,2017/1/17 12:10,12,び緗徽,22,25,22,3
EasyCard,47000,1886306280,0,布,1133,104,953-FW,2017/1/30 16:39,11,碔,2017/1/30 16:56,10,穝,21,24,21,3
EasyCard,47000,1888577450,1,穛ρ1布,1133,111,420-FQ,2017/1/9 14:19,15,嘹也爵,2017/1/9 16:04,0,浆ó,63,72,63,9
EasyCard,47000,1891177419,0,布,1133,221,472-FQ,2017/1/23 18:27,1,盵,2017/1/23 18:34,1,盵,21,24,21,3
EasyCard,47000,1900248480,0,布,1133,265,920-FW,2017/1/29 16:41,17,ぱ不,2017/1/29 19:01,0,浆ó,151,172,151,21
EasyCard,47000,191939361,0,布,1141,135,927-FW,2017/1/2 09:14,5,瓾,2017/1/2 09:37,12,び緗徽,46,53,47,6
EasyCard,47000,192187681,0,布,1141,133,930-FW,2017/1/6 08:49,0,浆ó,2017/1/6 10:12,17,ぱ不,133,152,134,18
EasyCard,47000,192187681,0,布,1141,133,930-FW,2017/1/6 17:50,17,ぱ不,2017/1/6 19:15,0,浆ó,133,152,134,18
EasyCard,47000,192576801,0,布,1133,226,931-FW,2017/1/21 16:37,17,ぱ不,2017/1/21 17:23,12,び緗徽,67,76,67,9
EasyCard,47000,192645633,0,布,1133,104,953-FW,2017/1/29 15:30,11,碔,2017/1/29 16:16,10,穝,21,24,21,3
EasyCard,47000,192843569,0,布,1141,133,930-FW,2017/1/11 16:18,24,拉,2017/1/11 19:33,0,浆ó,290,330,290,40
EasyCard,47000,192900305,0,布,1133,223,428-FQ,2017/1/12 12:11,12,び緗徽,2017/1/12 12:50,17,ぱ不,67,76,67,9
EasyCard,47000,1929532352,0,布,1133,178,430-FQ,2017/1/23 10:43,0,浆ó,2017/1/23 10:59,0,浆ó,21,24,21,3
EasyCard,47000,1929532352,0,布,1141,133,930-FW,2017/1/23 13:08,0,浆ó,2017/1/23 13:14,0,浆ó,21,24,21,3
EasyCard,47000,192954321,0,布,1133,227,918-FW,2017/1/12 18:27,0,浆ó,2017/1/12 18:41,0,浆ó,21,24,21,3
EasyCard,47000,193122353,0,布,1133,103,923-FW,2017/1/31 15:03,10,穝,2017/1/31 15:14,12,び緗徽,21,24,21,3
EasyCard,47000,1931608700,0,布,1133,226,931-FW,2017/1/21 13:47,0,浆ó,2017/1/21 14:07,0,浆ó,21,24,21,3
EasyCard,47000,1931608700,0,布,1141,133,930-FW,2017/1/20 08:37,0,浆ó,2017/1/20 09:05,1,盵,21,24,21,3
EasyCard,47000,1931608700,0,布,1141,135,927-FW,2017/1/19 08:36,0,浆ó,2017/1/19 09:02,2,浆,21,24,21,3
EasyCard,47000,193267089,0,布,1133,178,430-FQ,2017/1/11 14:55,12,び緗徽,2017/1/11 15:03,10,穝,21,24,21,3
EasyCard,47000,193267089,0,布,1141,135,927-FW,2017/1/10 16:00,27,貉厚匪,2017/1/10 18:07,17,ぱ不,195,222,195,27
EasyCard,47000,193279921,0,布,1133,103,923-FW,2017/1/31 15:03,10,穝,2017/1/31 15:14,12,び緗徽,21,24,21,3
EasyCard,47000,1954143720,1,穛ρ1布,1126,135,927-FW,2017/1/15 10:04,3,古ń,2017/1/15 10:11,2,浆,11,12,11,1
EasyCard,47000,1954939880,1,穛ρ1布,1133,105,950-FW,2017/1/4 11:15,0,浆ó,2017/1/4 12:00,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,123,955-FW,2017/1/3 11:10,0,浆ó,2017/1/3 11:58,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,134,FAC-711,2017/1/15 14:06,0,浆ó,2017/1/15 14:46,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,138,426-FQ,2017/1/16 11:13,0,浆ó,2017/1/16 11:56,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,151,948-FW,2017/1/1 11:12,0,浆ó,2017/1/1 12:00,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,151,948-FW,2017/1/18 11:06,0,浆ó,2017/1/18 11:52,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,178,428-FQ,2017/1/13 11:10,0,浆ó,2017/1/13 11:50,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,178,430-FQ,2017/1/5 11:03,0,浆ó,2017/1/5 11:45,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,178,430-FQ,2017/1/7 11:06,0,浆ó,2017/1/7 11:55,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,178,430-FQ,2017/1/8 11:04,0,浆ó,2017/1/8 11:45,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,178,430-FQ,2017/1/11 11:04,0,浆ó,2017/1/11 11:48,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,178,430-FQ,2017/1/14 11:04,0,浆ó,2017/1/14 11:52,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,178,430-FQ,2017/1/20 11:12,0,浆ó,2017/1/20 11:58,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,182,496-FQ,2017/1/31 11:15,0,浆ó,2017/1/31 11:55,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,208,938-FW,2017/1/6 11:04,0,浆ó,2017/1/6 11:54,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,223,428-FQ,2017/1/12 11:11,0,浆ó,2017/1/12 11:50,10,穝,35,40,35,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,253,430-FQ,2017/1/19 11:13,0,浆ó,2017/1/19 11:57,10,穝,35,40,35,5
EasyCard,47000,1955055848,0,布,1133,178,428-FQ,2017/1/13 11:55,10,穝,2017/1/13 12:07,12,び緗徽,21,24,21,3
EasyCard,47000,1955416552,1,穛ρ1布,1141,101,925-FW,2017/1/30 08:59,0,浆ó,2017/1/30 09:07,2,浆,11,12,11,1
EasyCard,47000,1955505640,1,穛ρ1布,1133,227,918-FW,2017/1/3 14:05,0,浆ó,2017/1/3 14:14,2,浆,11,12,11,1
EasyCard,47000,1955505640,1,穛ρ1布,1141,133,930-FW,2017/1/6 19:04,2,浆,2017/1/6 19:15,0,浆ó,11,12,11,1
EasyCard,47000,1955734760,1,穛ρ1布,1141,101,925-FW,2017/1/9 09:14,2,浆,2017/1/9 09:18,4,0き洛皘,11,12,11,1
EasyCard,47000,1956123880,1,穛ρ1布,1133,212,477-FQ,2017/1/16 16:40,17,ぱ不,2017/1/16 18:44,0,浆ó,76,86,76,10
EasyCard,47000,1956123880,1,穛ρ1布,1133,212,477-FQ,2017/1/18 13:43,0,浆ó,2017/1/18 15:37,16,厚,73,83,73,10
EasyCard,47000,1956123880,1,穛ρ1布,1133,212,477-FQ,2017/1/18 16:40,17,ぱ不,2017/1/18 18:47,0,浆ó,76,86,76,10
EasyCard,47000,1956123880,1,穛ρ1布,1133,212,477-FQ,2017/1/26 16:40,17,ぱ不,2017/1/26 18:46,0,浆ó,76,86,76,10
EasyCard,47000,1956176360,3,稲み布,1133,178,430-FQ,2017/1/8 10:45,0,浆ó,2017/1/8 12:45,17,ぱ不,76,86,76,10
EasyCard,47000,1956176360,3,稲み布,1133,178,430-FQ,2017/1/15 10:33,0,浆ó,2017/1/15 12:42,17,ぱ不,76,86,76,10
EasyCard,47000,1956176360,3,稲み布,1133,178,430-FQ,2017/1/15 13:55,17,ぱ不,2017/1/15 15:53,0,浆ó,76,86,76,10
EasyCard,47000,1956176360,3,稲み布,1141,133,930-FW,2017/1/23 08:38,0,浆ó,2017/1/23 08:44,0,浆ó,11,12,11,1
EasyCard,47000,1957007592,1,穛ρ1布,1126,133,930-FW,2017/1/21 10:27,0,浆ó,2017/1/21 10:39,0,浆ó,11,12,11,1
EasyCard,47000,1957007592,1,穛ρ1布,1126,135,927-FW,2017/1/26 10:43,0,浆ó,2017/1/26 10:47,0,浆ó,11,12,11,1
EasyCard,47000,1957007592,1,穛ρ1布,1133,178,430-FQ,2017/1/23 15:47,0,浆ó,2017/1/23 15:52,0,浆ó,11,12,11,1
EasyCard,47000,1957137384,1,穛ρ1布,1133,178,430-FQ,2017/1/11 11:07,0,浆ó,2017/1/11 11:32,6,眃贾,19,22,19,3
EasyCard,47000,1957137384,1,穛ρ1布,1133,178,430-FQ,2017/1/20 11:12,0,浆ó,2017/1/20 11:36,6,眃贾,19,22,19,3
EasyCard,47000,1957137384,1,穛ρ1布,1133,253,430-FQ,2017/1/19 11:09,0,浆ó,2017/1/19 11:36,6,眃贾,19,22,19,3
EasyCard,47000,1957137384,1,穛ρ1布,1141,135,927-FW,2017/1/22 08:52,0,浆ó,2017/1/22 09:13,6,眃贾,19,22,19,3
EasyCard,47000,1957190120,1,穛ρ1布,1126,101,925-FW,2017/1/4 09:50,9,╭狶,2017/1/4 10:13,2,浆,21,24,21,3
EasyCard,47000,1957190120,1,穛ρ1布,1126,135,927-FW,2017/1/3 09:51,9,╭狶,2017/1/3 10:16,2,浆,21,24,21,3
EasyCard,47000,1957190120,1,穛ρ1布,1126,135,927-FW,2017/1/6 09:51,9,╭狶,2017/1/6 10:13,2,浆,21,24,21,3
EasyCard,47000,1957190120,1,穛ρ1布,1126,135,927-FW,2017/1/11 09:54,9,╭狶,2017/1/11 10:19,2,浆,21,24,21,3
EasyCard,47000,1958636520,1,穛ρ1布,1126,101,925-FW,2017/1/16 10:24,2,浆,2017/1/16 10:34,0,浆ó,11,12,11,1
EasyCard,47000,1958636520,1,穛ρ1布,1126,133,930-FW,2017/1/27 10:20,2,浆,2017/1/27 10:29,0,浆ó,11,12,11,1
EasyCard,47000,1959435240,1,穛ρ1布,1126,101,925-FW,2017/1/4 09:40,12,び緗徽,2017/1/4 10:26,0,浆ó,40,45,40,5
EasyCard,47000,1959435240,1,穛ρ1布,1126,101,925-FW,2017/1/16 09:49,12,び緗徽,2017/1/16 10:39,0,浆ó,40,45,40,5
EasyCard,47000,1959435240,1,穛ρ1布,1126,135,927-FW,2017/1/20 09:40,12,び緗徽,2017/1/20 09:47,10,穝,11,12,11,1
EasyCard,47000,1959435240,1,穛ρ1布,1133,219,919-FW,2017/1/5 14:33,3,古ń,2017/1/5 14:54,12,び緗徽,29,32,29,3
EasyCard,47000,1959435240,1,穛ρ1布,1133,253,430-FQ,2017/1/19 11:01,0,浆ó,2017/1/19 11:45,7,芖,25,28,25,3
EasyCard,47000,196790966,0,布,1133,178,430-FQ,2017/1/17 13:57,17,ぱ不,2017/1/17 14:04,16,厚,21,24,21,3
EasyCard,47000,196827958,5,厩ネ布,1141,135,927-FW,2017/1/2 16:33,23,稯,2017/1/2 19:25,0,浆ó,233,265,233,32
EasyCard,47000,1973119960,5,厩ネ布,1126,135,927-FW,2017/1/23 10:07,3,古ń,2017/1/23 10:22,0,浆ó,27,31,27,4
EasyCard,47000,1981823120,5,厩ネ布,1133,151,948-FW,2017/1/1 12:32,14,匪痐,2017/1/1 12:42,15,嘹也爵,22,25,22,3
EasyCard,47000,1993977552,0,布,1141,133,930-FW,2017/1/23 12:07,12,び緗徽,2017/1/23 13:16,0,浆ó,79,90,79,11
EasyCard,47000,199912102,0,布,1133,178,430-FQ,2017/1/11 14:55,12,び緗徽,2017/1/11 15:03,10,穝,21,24,21,3
EasyCard,47000,199912102,0,布,1141,135,927-FW,2017/1/10 16:00,27,貉厚匪,2017/1/10 18:07,17,ぱ不,195,222,195,27
EasyCard,47000,2002461936,5,厩ネ布,1133,226,931-FW,2017/1/21 13:46,0,浆ó,2017/1/21 14:10,1,盵,21,24,21,3
EasyCard,47000,2006046272,0,布,1141,101,925-FW,2017/1/21 08:37,0,浆ó,2017/1/21 09:00,1,盵,21,24,21,3
EasyCard,47000,2011933280,5,厩ネ布,1133,138,426-FQ,2017/1/16 12:17,12,び緗徽,2017/1/16 12:33,15,嘹也爵,42,48,42,6
EasyCard,47000,201299599,0,布,1133,104,953-FW,2017/1/29 16:02,11,碔,2017/1/29 16:17,10,穝,21,24,21,3
EasyCard,47000,201319151,0,布,1133,208,938-FW,2017/1/29 16:06,0,浆ó,2017/1/29 16:12,0,浆ó,21,24,21,3
EasyCard,47000,2015346768,5,厩ネ布,1126,135,927-FW,2017/1/11 09:15,17,ぱ不,2017/1/11 10:42,0,浆ó,133,152,134,18
EasyCard,47000,2015346768,5,厩ネ布,1141,135,927-FW,2017/1/22 17:55,17,ぱ不,2017/1/22 19:24,0,浆ó,133,152,134,18
EasyCard,47000,2030931488,5,厩ネ布,1133,178,430-FQ,2017/1/20 14:20,15,嘹也爵,2017/1/20 14:48,12,び緗徽,42,48,42,6
EasyCard,47000,2031111984,5,厩ネ布,1133,151,948-FW,2017/1/1 15:30,8,刺┮,2017/1/1 15:41,5,瓾,24,27,24,3
EasyCard,47000,2031111984,5,厩ネ布,1133,231,951-FW,2017/1/2 11:23,4,0き洛皘,2017/1/2 12:55,17,ぱ不,122,139,122,17
EasyCard,47000,2041118038,0,布,1133,208,938-FW,2017/1/29 14:51,11,碔,2017/1/29 15:41,0,浆ó,82,94,83,11
EasyCard,47000,2042646704,8,担布,1133,221,472-FQ,2017/1/23 18:26,1,盵,2017/1/23 18:34,1,盵,11,12,11,1
EasyCard,47000,2042772064,0,布,1133,182,496-FQ,2017/1/31 10:40,0,浆ó,2017/1/31 11:18,1,盵,21,24,21,3
EasyCard,47000,2043656992,8,担布,1133,178,430-FQ,2017/1/5 14:21,15,嘹也爵,2017/1/5 15:57,0,浆ó,63,72,63,9
EasyCard,47000,2049706528,0,布,1126,101,925-FW,2017/1/10 07:27,12,び緗徽,2017/1/10 07:52,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,101,925-FW,2017/1/16 07:29,12,び緗徽,2017/1/16 07:52,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,101,925-FW,2017/1/31 07:18,12,び緗徽,2017/1/31 07:42,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,133,930-FW,2017/1/9 07:22,12,び緗徽,2017/1/9 07:49,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,133,930-FW,2017/1/17 07:22,12,び緗徽,2017/1/17 07:46,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,133,930-FW,2017/1/21 07:30,12,び緗徽,2017/1/21 07:56,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,133,930-FW,2017/1/30 07:22,12,び緗徽,2017/1/30 07:51,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/1/1 07:25,12,び緗徽,2017/1/1 07:47,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/1/3 07:22,12,び緗徽,2017/1/3 07:47,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/1/6 07:23,12,び緗徽,2017/1/6 07:48,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/1/13 07:32,12,び緗徽,2017/1/13 07:54,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/1/15 07:22,12,び緗徽,2017/1/15 07:45,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/1/20 07:24,12,び緗徽,2017/1/20 07:49,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/1/23 07:23,12,び緗徽,2017/1/23 07:46,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/1/26 07:25,12,び緗徽,2017/1/26 07:47,17,ぱ不,54,62,54,8
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/1/29 07:23,12,び緗徽,2017/1/29 07:50,17,ぱ不,54,62,54,8
EasyCard,47000,2054244840,1,穛ρ1布,1141,135,927-FW,2017/1/4 09:24,6,眃贾,2017/1/4 09:31,8,刺┮,11,12,11,1
EasyCard,47000,2054880232,3,稲み布,1133,219,919-FW,2017/1/25 17:15,13,琄爵,2017/1/25 17:21,12,び緗徽,11,12,11,1
EasyCard,47000,2054880232,3,稲み布,1133,227,918-FW,2017/1/3 16:57,15,嘹也爵,2017/1/3 17:18,13,琄爵,16,18,16,2
EasyCard,47000,2056332264,3,稲み布,1133,178,430-FQ,2017/1/26 10:55,0,浆ó,2017/1/26 11:51,8,刺┮,28,32,28,4
EasyCard,47000,2058381544,0,布,1133,226,931-FW,2017/1/28 15:16,14,匪痐,2017/1/28 15:25,15,嘹也爵,22,25,22,3
EasyCard,47000,2061582056,1,穛ρ1布,1141,133,930-FW,2017/1/11 08:35,0,浆ó,2017/1/11 12:26,24,拉,145,165,145,20
EasyCard,47000,2061582056,1,穛ρ1布,1141,133,930-FW,2017/1/11 16:13,24,拉,2017/1/11 19:18,0,浆ó,145,165,145,20
EasyCard,47000,2061583080,1,穛ρ1布,1126,101,925-FW,2017/1/16 10:29,2,浆,2017/1/16 10:52,0,浆ó,11,12,11,1
EasyCard,47000,2061819880,1,穛ρ1布,1133,105,950-FW,2017/1/4 11:08,0,浆ó,2017/1/4 12:04,10,穝,35,40,35,5
EasyCard,47000,2061819880,1,穛ρ1布,1133,231,951-FW,2017/1/2 10:57,0,浆ó,2017/1/2 11:47,11,碔,41,47,41,6
EasyCard,47000,2062133736,3,稲み布,1133,123,955-FW,2017/1/3 15:31,3,古ń,2017/1/3 15:47,0,浆ó,14,16,14,2
EasyCard,47000,2062133736,3,稲み布,1133,134,FAC-711,2017/1/1 13:49,0,浆ó,2017/1/1 14:32,3,古ń,14,16,14,2
EasyCard,47000,2062133992,3,稲み布,1133,123,955-FW,2017/1/3 15:31,3,古ń,2017/1/3 15:47,0,浆ó,14,16,14,2
EasyCard,47000,2062133992,3,稲み布,1133,134,FAC-711,2017/1/1 13:49,0,浆ó,2017/1/1 14:31,3,古ń,14,16,14,2
EasyCard,47000,2062211560,3,稲み布,1126,133,930-FW,2017/1/21 07:01,5,瓾,2017/1/21 07:10,7,芖,11,12,11,1
EasyCard,47000,2062211560,3,稲み布,1126,135,927-FW,2017/1/1 06:53,2,浆,2017/1/1 06:59,5,瓾,11,12,11,1
EasyCard,47000,2062211560,3,稲み布,1141,101,925-FW,2017/1/30 09:15,5,瓾,2017/1/30 09:22,7,芖,11,12,11,1
EasyCard,47000,2062211560,3,稲み布,1141,133,930-FW,2017/1/20 09:11,2,浆,2017/1/20 09:17,5,瓾,11,12,11,1
EasyCard,47000,2077033704,1,穛ρ1布,1126,133,930-FW,2017/1/17 10:12,5,瓾,2017/1/17 10:14,3,古ń,11,12,11,1
EasyCard,47000,2077461736,1,穛ρ1布,1141,101,925-FW,2017/1/3 08:54,0,浆ó,2017/1/3 09:05,2,浆,11,12,11,1
EasyCard,47000,2077541096,1,穛ρ1布,1141,101,925-FW,2017/1/24 08:56,0,浆ó,2017/1/24 09:04,2,浆,11,12,11,1
EasyCard,47000,208150710,0,布,1126,133,930-FW,2017/1/21 07:33,12,び緗徽,2017/1/21 08:31,20,﹁腳,76,87,76,11
EasyCard,47000,2084757480,0,布,1126,133,930-FW,2017/1/24 06:26,0,浆ó,2017/1/24 07:27,12,び緗徽,79,90,79,11
EasyCard,47000,2084757480,0,布,1133,178,430-FQ,2017/1/24 12:39,15,嘹也爵,2017/1/24 12:57,17,ぱ不,25,28,25,3
EasyCard,47000,2084757480,0,布,1141,101,925-FW,2017/1/24 17:51,17,ぱ不,2017/1/24 19:08,0,浆ó,133,152,134,18
EasyCard,47000,2090011468,5,厩ネ布,1133,178,430-FQ,2017/1/24 12:52,16,厚,2017/1/24 12:57,17,ぱ不,21,24,21,3
EasyCard,47000,2101276410,0,布,1133,151,948-FW,2017/1/1 12:06,10,穝,2017/1/1 13:17,17,ぱ不,81,92,81,11
EasyCard,47000,211198257,0,布,1133,219,919-FW,2017/1/5 16:56,15,嘹也爵,2017/1/5 18:26,6,眃贾,88,101,89,12
EasyCard,47000,211265585,0,布,1141,133,930-FW,2017/1/16 09:24,7,芖,2017/1/16 09:43,12,び緗徽,32,36,32,4
EasyCard,47000,211269089,0,布,1141,135,927-FW,2017/1/19 08:53,0,浆ó,2017/1/19 10:00,17,ぱ不,133,152,134,18
EasyCard,47000,211271201,0,布,1141,135,927-FW,2017/1/19 08:53,0,浆ó,2017/1/19 10:00,17,ぱ不,133,152,134,18
EasyCard,47000,211274881,0,布,1133,178,430-FQ,2017/1/7 12:09,12,び緗徽,2017/1/7 12:35,15,嘹也爵,42,48,42,6
EasyCard,47000,211274881,0,布,1133,208,938-FW,2017/1/7 16:35,17,ぱ不,2017/1/7 17:27,12,び緗徽,67,76,67,9
EasyCard,47000,211303953,0,布,1141,135,927-FW,2017/1/2 08:38,0,浆ó,2017/1/2 11:37,24,拉,290,330,290,40
EasyCard,47000,211324785,0,布,1133,151,948-FW,2017/1/10 12:09,14,匪痐,2017/1/10 12:25,15,嘹也爵,22,25,22,3
EasyCard,47000,211324785,0,布,1141,135,927-FW,2017/1/10 08:34,0,浆ó,2017/1/10 09:35,12,び緗徽,79,90,79,11
EasyCard,47000,211327009,0,布,1133,151,948-FW,2017/1/10 12:09,14,匪痐,2017/1/10 12:25,15,嘹也爵,22,25,22,3
EasyCard,47000,211327009,0,布,1141,135,927-FW,2017/1/10 08:34,0,浆ó,2017/1/10 09:35,12,び緗徽,79,90,79,11
EasyCard,47000,211374497,0,布,1133,104,953-FW,2017/1/30 16:40,11,碔,2017/1/30 16:56,10,穝,21,24,21,3
EasyCard,47000,211376625,0,布,1133,104,953-FW,2017/1/30 16:41,11,碔,2017/1/30 16:56,10,穝,21,24,21,3
EasyCard,47000,211449105,0,布,1133,219,919-FW,2017/1/5 16:55,15,嘹也爵,2017/1/5 18:26,6,眃贾,88,101,89,12
EasyCard,47000,211452609,0,布,1133,178,430-FQ,2017/1/28 12:00,10,穝,2017/1/28 12:10,12,び緗徽,21,24,21,3
EasyCard,47000,211452881,0,布,1133,219,919-FW,2017/1/5 16:56,15,嘹也爵,2017/1/5 18:26,6,眃贾,88,101,89,12
EasyCard,47000,211572929,0,布,1133,178,430-FQ,2017/1/17 12:08,12,び緗徽,2017/1/17 12:11,12,び緗徽,21,24,21,3
EasyCard,47000,211595505,0,布,1133,212,477-FQ,2017/1/16 17:26,12,び緗徽,2017/1/16 17:38,10,穝,21,24,21,3
EasyCard,47000,211595505,0,布,1141,133,930-FW,2017/1/16 09:44,12,び緗徽,2017/1/16 09:58,15,嘹也爵,30,34,30,4
EasyCard,47000,211745409,0,布,1133,219,919-FW,2017/1/25 16:56,15,嘹也爵,2017/1/25 18:18,0,浆ó,126,144,126,18
EasyCard,47000,211746561,0,布,1133,219,919-FW,2017/1/25 16:56,15,嘹也爵,2017/1/25 18:18,0,浆ó,126,144,126,18
EasyCard,47000,211769697,0,布,1133,262,962-FW,2017/1/18 09:56,0,浆ó,2017/1/18 10:36,0,浆ó,21,24,21,3
EasyCard,47000,211783569,0,布,1133,227,918-FW,2017/1/3 17:18,13,琄爵,2017/1/3 18:38,0,浆ó,94,108,95,13
EasyCard,47000,211785441,0,布,1133,227,918-FW,2017/1/3 17:18,13,琄爵,2017/1/3 18:38,0,浆ó,94,108,95,13
EasyCard,47000,211787201,0,布,1133,178,430-FQ,2017/1/5 12:05,12,び緗徽,2017/1/5 12:29,15,嘹也爵,42,48,42,6
EasyCard,47000,211818609,0,布,1133,262,962-FW,2017/1/18 16:06,11,碔,2017/1/18 16:20,10,穝,21,24,21,3
EasyCard,47000,211829281,0,布,1133,262,962-FW,2017/1/18 16:07,11,碔,2017/1/18 16:19,10,穝,21,24,21,3
EasyCard,47000,211835601,0,布,1133,178,428-FQ,2017/1/13 12:07,12,び緗徽,2017/1/13 12:45,17,ぱ不,67,76,67,9
EasyCard,47000,211839953,0,布,1133,178,428-FQ,2017/1/13 12:07,12,び緗徽,2017/1/13 12:45,17,ぱ不,67,76,67,9
EasyCard,47000,211865297,0,布,1133,178,430-FQ,2017/1/5 12:05,12,び緗徽,2017/1/5 12:29,15,嘹也爵,42,48,42,6
EasyCard,47000,211922017,0,布,1133,138,426-FQ,2017/1/16 12:16,12,び緗徽,2017/1/16 12:41,15,嘹也爵,42,48,42,6
EasyCard,47000,211922897,0,布,1141,101,925-FW,2017/1/3 09:28,9,╭狶,2017/1/3 10:01,16,厚,66,76,67,9
EasyCard,47000,211925025,0,布,1141,101,925-FW,2017/1/3 09:28,9,╭狶,2017/1/3 10:01,16,厚,66,76,67,9
EasyCard,47000,212091121,0,布,1141,135,927-FW,2017/1/22 08:36,0,浆ó,2017/1/22 09:35,12,び緗徽,79,90,79,11
EasyCard,47000,212095345,0,布,1141,135,927-FW,2017/1/22 08:36,0,浆ó,2017/1/22 09:35,12,び緗徽,79,90,79,11
EasyCard,47000,2121771190,0,布,1133,219,919-FW,2017/1/30 14:03,0,浆ó,2017/1/30 14:32,2,浆,21,24,21,3
EasyCard,47000,212188193,0,布,1133,219,919-FW,2017/1/25 17:23,12,び緗徽,2017/1/25 17:30,10,穝,21,24,21,3
EasyCard,47000,212205201,0,布,1133,178,428-FQ,2017/1/13 11:54,10,穝,2017/1/13 12:06,12,び緗徽,21,24,21,3
EasyCard,47000,2123236662,0,布,1133,151,948-FW,2017/1/1 14:44,15,嘹也爵,2017/1/1 15:15,10,穝,56,64,56,8
