布靡そ絪腹,笲そ絪腹,腹,布贺絪腹,布贺絏,隔絬そ隔絪腹,诀絪腹,ó腹,ó丁(),璸禣(),璸禣(),ó丁(),璸禣(),璸禣(),ユ龟Ι,﹍布基,纔磃布基,纔磃肂
EasyCard,47000,1840124392,1,穛ρ1布,1133,144,951-FW,2017/12/9 11:13,0,浆ó,2017/12/9 11:37,5,瓾,17,19,17,2
EasyCard,47000,1840124392,1,穛ρ1布,1133,182,496-FQ,2017/12/29 11:08,0,浆ó,2017/12/29 11:27,5,瓾,17,19,17,2
EasyCard,47000,1840124392,1,穛ρ1布,1133,279,931-FW,2017/12/26 14:05,0,浆ó,2017/12/26 14:27,5,瓾,17,19,17,2
EasyCard,47000,1840124392,1,穛ρ1布,1133,286,428-FQ,2017/12/14 10:45,0,浆ó,2017/12/14 11:33,5,瓾,17,19,17,2
EasyCard,47000,1840631528,3,稲み布,1126,280,925-FW,2017/12/1 06:22,0,浆ó,2017/12/1 09:13,20,﹁腳,80,91,80,11
EasyCard,47000,1840631528,3,稲み布,1126,280,925-FW,2017/12/1 09:13,22,秽,2017/12/1 12:31,0,浆ó,91,104,91,13
EasyCard,47000,1840631528,3,稲み布,1133,280,925-FW,2017/12/24 13:42,0,浆ó,2017/12/24 15:49,17,ぱ不,78,89,78,11
EasyCard,47000,1840631528,3,稲み布,1133,280,925-FW,2017/12/24 16:34,17,ぱ不,2017/12/24 18:44,0,浆ó,78,89,78,11
EasyCard,47000,1840631528,3,稲み布,1133,280,925-FW,2017/12/25 13:38,0,浆ó,2017/12/25 16:08,17,ぱ不,78,89,78,11
EasyCard,47000,1840631528,3,稲み布,1133,280,925-FW,2017/12/25 16:32,17,ぱ不,2017/12/25 18:57,0,浆ó,78,89,78,11
EasyCard,47000,1840860136,3,稲み布,1126,280,925-FW,2017/12/1 06:22,0,浆ó,2017/12/1 09:13,20,﹁腳,80,91,80,11
EasyCard,47000,1840860136,3,稲み布,1126,280,925-FW,2017/12/1 09:13,22,秽,2017/12/1 12:31,0,浆ó,91,104,91,13
EasyCard,47000,1840860136,3,稲み布,1126,280,925-FW,2017/12/19 06:22,0,浆ó,2017/12/19 08:42,21,璃產初,86,98,86,12
EasyCard,47000,1840860136,3,稲み布,1133,219,938-FW,2017/12/23 13:42,14,匪痐,2017/12/23 15:51,17,ぱ不,23,27,23,4
EasyCard,47000,1840860136,3,稲み布,1133,219,938-FW,2017/12/23 16:39,17,ぱ不,2017/12/23 18:46,0,浆ó,78,89,78,11
EasyCard,47000,1840860136,3,稲み布,1133,280,925-FW,2017/12/24 13:42,0,浆ó,2017/12/24 15:49,17,ぱ不,78,89,78,11
EasyCard,47000,1840860136,3,稲み布,1133,280,925-FW,2017/12/24 16:34,17,ぱ不,2017/12/24 18:44,0,浆ó,78,89,78,11
EasyCard,47000,1840860136,3,稲み布,1133,280,925-FW,2017/12/25 13:38,0,浆ó,2017/12/25 16:08,17,ぱ不,78,89,78,11
EasyCard,47000,1840860136,3,稲み布,1133,280,925-FW,2017/12/25 16:32,17,ぱ不,2017/12/25 18:57,0,浆ó,78,89,78,11
EasyCard,47000,1843157088,5,厩ネ布,1141,135,927-FW,2017/12/3 08:38,0,浆ó,2017/12/3 11:16,23,稯,239,272,239,33
EasyCard,47000,1843157088,5,厩ネ布,1141,135,927-FW,2017/12/3 17:23,22,秽,2017/12/3 17:49,17,ぱ不,45,52,45,7
EasyCard,47000,1858963779,0,布,1133,105,950-FW,2017/12/26 11:09,0,浆ó,2017/12/26 12:22,15,嘹也爵,130,148,130,18
EasyCard,47000,1858963779,0,布,1133,105,950-FW,2017/12/26 14:33,15,嘹也爵,2017/12/26 15:49,0,浆ó,130,148,130,18
EasyCard,47000,1860612072,1,穛ρ1布,1133,274,451-FQ,2017/12/11 13:43,0,浆ó,2017/12/11 14:20,2,浆,11,12,11,1
EasyCard,47000,186276305,1,穛ρ1布,1133,274,451-FQ,2017/12/4 11:13,1,盵,2017/12/4 12:14,11,碔,35,39,35,4
EasyCard,47000,1876073192,1,穛ρ1布,1133,109,495-FQ,2017/12/6 10:49,0,浆ó,2017/12/6 11:40,5,瓾,17,19,17,2
EasyCard,47000,1876073192,1,穛ρ1布,1133,144,951-FW,2017/12/30 10:57,0,浆ó,2017/12/30 11:31,5,瓾,17,19,17,2
EasyCard,47000,1889344160,1,穛ρ1布,1133,286,428-FQ,2017/12/14 10:45,0,浆ó,2017/12/14 12:18,12,び緗徽,44,50,44,6
EasyCard,47000,1889837995,0,布,1141,135,927-FW,2017/12/21 09:20,6,眃贾,2017/12/21 10:03,17,ぱ不,98,111,98,13
EasyCard,47000,1890402091,0,布,1133,144,951-FW,2017/12/30 11:59,10,穝,2017/12/30 12:08,12,び緗徽,21,24,21,3
EasyCard,47000,1900201824,0,布,1133,286,428-FQ,2017/12/21 12:11,10,穝,2017/12/21 12:21,12,び緗徽,21,24,21,3
EasyCard,47000,1900201824,0,布,1133,293,916-FW,2017/12/21 15:12,12,び緗徽,2017/12/21 15:49,17,ぱ不,68,78,68,10
EasyCard,47000,1921437884,0,布,1126,135,927-FW,2017/12/20 09:54,13,琄爵,2017/12/20 10:11,10,穝,22,25,22,3
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/12/19 17:55,17,ぱ不,2017/12/19 19:03,0,浆ó,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/12/21 08:49,0,浆ó,2017/12/21 10:03,17,ぱ不,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/12/21 17:53,17,ぱ不,2017/12/21 19:10,0,浆ó,137,156,137,19
EasyCard,47000,192360239,0,布,1141,135,927-FW,2017/12/27 09:05,1,盵,2017/12/27 12:16,24,拉,282,321,282,39
EasyCard,47000,193454513,1,穛ρ1布,1133,274,451-FQ,2017/12/4 11:14,1,盵,2017/12/4 12:11,11,碔,35,39,35,4
EasyCard,47000,1953786344,1,穛ρ1布,1133,182,496-FQ,2017/12/29 15:34,2,浆,2017/12/29 15:45,0,浆ó,11,12,11,1
EasyCard,47000,1953786344,1,穛ρ1布,1133,286,428-FQ,2017/12/21 11:01,0,浆ó,2017/12/21 11:21,2,浆,11,12,11,1
EasyCard,47000,1955156968,1,穛ρ1布,1133,109,495-FQ,2017/12/13 11:15,0,浆ó,2017/12/13 11:54,11,碔,43,48,43,5
EasyCard,47000,1955525352,1,穛ρ1布,1133,286,428-FQ,2017/12/21 11:24,2,浆,2017/12/21 12:18,12,び緗徽,34,38,34,4
EasyCard,47000,1956024296,1,穛ρ1布,1133,144,951-FW,2017/12/30 10:50,0,浆ó,2017/12/30 10:58,0,浆ó,11,12,11,1
EasyCard,47000,1956123880,1,穛ρ1布,1133,189,427-FQ,2017/12/31 10:37,0,浆ó,2017/12/31 12:59,17,ぱ不,78,89,78,11
EasyCard,47000,1956123880,1,穛ρ1布,1133,189,427-FQ,2017/12/31 13:52,17,ぱ不,2017/12/31 16:04,0,浆ó,78,89,78,11
EasyCard,47000,1956123880,1,穛ρ1布,1133,212,475-FQ,2017/12/3 13:51,0,浆ó,2017/12/3 15:53,16,厚,75,85,75,10
EasyCard,47000,1956123880,1,穛ρ1布,1133,212,475-FQ,2017/12/3 16:47,16,厚,2017/12/3 18:29,1,盵,67,76,67,9
EasyCard,47000,1956123880,1,穛ρ1布,1133,212,475-FQ,2017/12/14 14:14,1,盵,2017/12/14 15:39,16,厚,67,76,67,9
EasyCard,47000,1956123880,1,穛ρ1布,1133,212,475-FQ,2017/12/14 16:46,16,厚,2017/12/14 18:04,2,浆,65,74,65,9
EasyCard,47000,1956176360,3,稲み布,1133,138,953-FW,2017/12/28 11:02,0,浆ó,2017/12/28 12:50,17,ぱ不,78,89,78,11
EasyCard,47000,1956176360,3,稲み布,1133,138,953-FW,2017/12/28 13:53,17,ぱ不,2017/12/28 15:43,1,盵,70,80,70,10
EasyCard,47000,1956176360,3,稲み布,1133,182,496-FQ,2017/12/24 10:46,0,浆ó,2017/12/24 12:41,17,ぱ不,78,89,78,11
EasyCard,47000,1956176360,3,稲み布,1133,182,496-FQ,2017/12/24 13:57,17,ぱ不,2017/12/24 15:48,0,浆ó,78,89,78,11
EasyCard,47000,1956176360,3,稲み布,1133,182,496-FQ,2017/12/25 11:00,0,浆ó,2017/12/25 12:41,17,ぱ不,78,89,78,11
EasyCard,47000,1956176360,3,稲み布,1133,182,496-FQ,2017/12/25 13:56,17,ぱ不,2017/12/25 16:23,0,浆ó,78,89,78,11
EasyCard,47000,1956176360,3,稲み布,1133,262,473-FQ,2017/12/29 13:59,0,浆ó,2017/12/29 16:26,17,ぱ不,78,89,78,11
EasyCard,47000,1956176360,3,稲み布,1133,262,473-FQ,2017/12/29 16:44,17,ぱ不,2017/12/29 18:35,1,盵,70,80,70,10
EasyCard,47000,1956176360,3,稲み布,1133,274,451-FQ,2017/12/9 13:56,0,浆ó,2017/12/9 15:50,17,ぱ不,78,89,78,11
EasyCard,47000,1956176360,3,稲み布,1133,274,451-FQ,2017/12/9 16:36,17,ぱ不,2017/12/9 18:45,0,浆ó,78,89,78,11
EasyCard,47000,1956182760,3,稲み布,1133,189,427-FQ,2017/12/31 10:37,0,浆ó,2017/12/31 12:59,17,ぱ不,78,89,78,11
EasyCard,47000,1956182760,3,稲み布,1133,189,427-FQ,2017/12/31 13:51,17,ぱ不,2017/12/31 16:14,0,浆ó,78,89,78,11
EasyCard,47000,1956182760,3,稲み布,1133,212,475-FQ,2017/12/3 13:50,0,浆ó,2017/12/3 15:54,16,厚,75,85,75,10
EasyCard,47000,1956182760,3,稲み布,1133,212,475-FQ,2017/12/3 16:42,17,ぱ不,2017/12/3 18:29,1,盵,70,80,70,10
EasyCard,47000,1956182760,3,稲み布,1133,212,475-FQ,2017/12/14 13:50,0,浆ó,2017/12/14 15:41,17,ぱ不,78,89,78,11
EasyCard,47000,1956182760,3,稲み布,1133,212,475-FQ,2017/12/14 16:40,17,ぱ不,2017/12/14 18:24,0,浆ó,78,89,78,11
EasyCard,47000,1957190120,1,穛ρ1布,1126,135,927-FW,2017/12/20 10:16,9,╭狶,2017/12/20 10:38,2,浆,22,25,22,3
EasyCard,47000,1957190120,1,穛ρ1布,1133,262,473-FQ,2017/12/5 14:07,0,浆ó,2017/12/5 14:20,2,浆,11,12,11,1
EasyCard,47000,1957190120,1,穛ρ1布,1141,135,927-FW,2017/12/5 08:55,0,浆ó,2017/12/5 09:04,2,浆,11,12,11,1
EasyCard,47000,1958058216,1,穛ρ1布,1126,262,473-FQ,2017/12/30 09:58,5,瓾,2017/12/30 10:14,0,浆ó,17,19,17,2
EasyCard,47000,1958460904,3,稲み布,1133,286,428-FQ,2017/12/21 10:58,0,浆ó,2017/12/21 11:17,2,浆,11,12,11,1
EasyCard,47000,1959604712,3,稲み布,1133,120,923-FW,2017/12/30 14:16,0,浆ó,2017/12/30 14:59,0,浆ó,11,12,11,1
EasyCard,47000,1959604712,3,稲み布,1133,168,950-FW,2017/12/19 14:11,1,盵,2017/12/19 14:49,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,182,496-FQ,2017/12/16 14:14,1,盵,2017/12/16 14:54,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,212,475-FQ,2017/12/14 14:14,1,盵,2017/12/14 14:49,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,212,475-FQ,2017/12/27 14:09,1,盵,2017/12/27 14:46,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,219,930-FW,2017/12/15 14:11,1,盵,2017/12/15 14:44,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,219,938-FW,2017/12/8 14:09,1,盵,2017/12/8 14:41,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,219,938-FW,2017/12/23 14:12,1,盵,2017/12/23 14:49,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,262,473-FQ,2017/12/5 14:14,1,盵,2017/12/5 14:51,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,262,473-FQ,2017/12/29 14:16,1,盵,2017/12/29 14:55,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,274,451-FQ,2017/12/9 14:18,1,盵,2017/12/9 14:58,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,274,451-FQ,2017/12/11 14:14,1,盵,2017/12/11 14:53,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,279,931-FW,2017/12/26 14:12,1,盵,2017/12/26 14:49,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,280,925-FW,2017/12/24 14:14,1,盵,2017/12/24 14:46,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,280,925-FW,2017/12/25 14:12,1,盵,2017/12/25 14:47,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,290,917-FW,2017/12/4 14:09,1,盵,2017/12/4 14:44,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,290,919-FW,2017/12/10 14:11,1,盵,2017/12/10 14:48,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,290,928-FW,2017/12/13 14:16,1,盵,2017/12/13 14:53,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,293,916-FW,2017/12/17 14:15,1,盵,2017/12/17 14:49,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,293,916-FW,2017/12/21 14:12,1,盵,2017/12/21 14:52,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,293,916-FW,2017/12/28 14:13,1,盵,2017/12/28 14:52,10,穝,29,32,29,3
EasyCard,47000,1959604712,3,稲み布,1133,298,921-FW,2017/12/31 14:16,0,浆ó,2017/12/31 14:57,0,浆ó,11,12,11,1
EasyCard,47000,1959662312,3,稲み布,1126,262,473-FQ,2017/12/30 06:33,0,浆ó,2017/12/30 07:02,3,古ń,14,16,14,2
EasyCard,47000,1990403567,0,布,1141,135,927-FW,2017/12/23 11:15,23,稯,2017/12/23 12:19,24,拉,58,66,58,8
EasyCard,47000,1998796400,0,布,1133,274,451-FQ,2017/12/9 17:24,12,び緗徽,2017/12/9 17:34,10,穝,21,24,21,3
EasyCard,47000,2008665552,0,布,1133,120,923-FW,2017/12/30 14:04,0,浆ó,2017/12/30 14:31,0,浆ó,21,24,21,3
EasyCard,47000,2012659316,0,布,1133,134,423-FQ,2017/12/11 14:19,15,嘹也爵,2017/12/11 15:37,0,浆ó,130,148,130,18
EasyCard,47000,2016624352,0,布,1133,182,496-FQ,2017/12/25 15:44,7,芖,2017/12/25 16:13,0,浆ó,51,58,51,7
EasyCard,47000,2021233824,0,布,1141,135,927-FW,2017/12/3 08:38,0,浆ó,2017/12/3 09:14,5,瓾,33,38,33,5
EasyCard,47000,2030031706,0,布,1133,168,950-FW,2017/12/19 18:14,4,0き洛皘,2017/12/19 18:34,0,浆ó,30,34,30,4
EasyCard,47000,2038295016,0,布,1133,274,451-FQ,2017/12/9 17:24,12,び緗徽,2017/12/9 17:34,10,穝,21,24,21,3
EasyCard,47000,2040703398,0,布,1133,253,996-FW,2017/12/8 11:03,0,浆ó,2017/12/8 11:13,0,浆ó,21,24,21,3
EasyCard,47000,2046603504,0,布,1133,144,951-FW,2017/12/30 12:10,12,び緗徽,2017/12/30 12:26,15,嘹也爵,43,49,43,6
EasyCard,47000,2046603504,0,布,1133,144,951-FW,2017/12/30 14:43,15,嘹也爵,2017/12/30 16:06,0,浆ó,130,148,130,18
EasyCard,47000,2052944451,1,穛ρ1布,1126,135,927-FW,2017/12/31 09:31,13,琄爵,2017/12/31 09:35,12,び緗徽,11,13,11,2
EasyCard,47000,2058803176,1,穛ρ1布,1133,151,948-FW,2017/12/15 13:58,17,ぱ不,2017/12/15 15:55,0,浆ó,78,89,78,11
EasyCard,47000,2061443560,1,穛ρ1布,1133,138,953-FW,2017/12/28 12:00,10,穝,2017/12/28 12:50,17,ぱ不,42,47,42,5
EasyCard,47000,2061543144,1,穛ρ1布,1141,135,927-FW,2017/12/23 09:04,1,盵,2017/12/23 09:06,2,浆,11,12,11,1
EasyCard,47000,2061582056,1,穛ρ1布,1141,135,927-FW,2017/12/12 15:54,24,拉,2017/12/12 19:05,0,浆ó,149,170,149,21
EasyCard,47000,2061819880,1,穛ρ1布,1133,105,950-FW,2017/12/3 11:01,0,浆ó,2017/12/3 11:56,11,碔,43,48,43,5
EasyCard,47000,2061819880,1,穛ρ1布,1133,109,495-FQ,2017/12/6 11:01,0,浆ó,2017/12/6 12:08,11,碔,43,48,43,5
EasyCard,47000,2061819880,1,穛ρ1布,1133,139,421-FQ,2017/12/12 11:00,0,浆ó,2017/12/12 11:57,11,碔,43,48,43,5
EasyCard,47000,2061819880,1,穛ρ1布,1133,144,951-FW,2017/12/22 11:08,0,浆ó,2017/12/22 11:54,11,碔,43,48,43,5
EasyCard,47000,2061819880,1,穛ρ1布,1133,175,493-FQ,2017/12/8 10:59,0,浆ó,2017/12/8 11:54,11,碔,43,48,43,5
EasyCard,47000,2061819880,1,穛ρ1布,1133,274,451-FQ,2017/12/1 10:59,0,浆ó,2017/12/1 12:04,11,碔,43,48,43,5
EasyCard,47000,2061819880,1,穛ρ1布,1133,286,428-FQ,2017/12/14 11:01,0,浆ó,2017/12/14 12:03,11,碔,43,48,43,5
EasyCard,47000,2061819880,1,穛ρ1布,1133,286,428-FQ,2017/12/21 11:07,0,浆ó,2017/12/21 12:04,11,碔,43,48,43,5
EasyCard,47000,2061819880,1,穛ρ1布,1141,135,927-FW,2017/12/15 08:55,0,浆ó,2017/12/15 09:37,11,碔,40,45,40,5
EasyCard,47000,2062087400,3,稲み布,1126,280,925-FW,2017/12/19 06:22,0,浆ó,2017/12/19 08:42,21,璃產初,86,98,86,12
EasyCard,47000,2062133992,3,稲み布,1126,135,927-FW,2017/12/2 10:10,3,古ń,2017/12/2 10:42,0,浆ó,14,16,14,2
EasyCard,47000,2062133992,3,稲み布,1126,135,927-FW,2017/12/8 10:04,3,古ń,2017/12/8 10:32,0,浆ó,14,16,14,2
EasyCard,47000,2062133992,3,稲み布,1126,280,925-FW,2017/12/1 06:58,3,古ń,2017/12/1 09:07,20,﹁腳,66,75,66,9
EasyCard,47000,2062133992,3,稲み布,1126,280,925-FW,2017/12/1 09:14,22,秽,2017/12/1 12:24,0,浆ó,91,104,91,13
EasyCard,47000,2062302184,3,稲み布,1133,189,427-FQ,2017/12/31 10:37,0,浆ó,2017/12/31 12:59,17,ぱ不,78,89,78,11
EasyCard,47000,2062302184,3,稲み布,1133,189,427-FQ,2017/12/31 13:50,17,ぱ不,2017/12/31 16:14,0,浆ó,78,89,78,11
EasyCard,47000,2062302184,3,稲み布,1133,212,475-FQ,2017/12/3 13:50,0,浆ó,2017/12/3 15:57,17,ぱ不,78,89,78,11
EasyCard,47000,2062302184,3,稲み布,1133,212,475-FQ,2017/12/3 16:40,17,ぱ不,2017/12/3 18:32,0,浆ó,78,89,78,11
EasyCard,47000,2062302184,3,稲み布,1133,212,475-FQ,2017/12/14 13:51,0,浆ó,2017/12/14 15:41,17,ぱ不,78,89,78,11
EasyCard,47000,2062302184,3,稲み布,1133,212,475-FQ,2017/12/14 16:40,17,ぱ不,2017/12/14 18:25,0,浆ó,78,89,78,11
EasyCard,47000,2062654696,3,稲み布,1133,182,496-FQ,2017/12/24 11:05,0,浆ó,2017/12/24 11:23,3,古ń,14,16,14,2
EasyCard,47000,2077165544,1,穛ρ1布,1133,274,451-FQ,2017/12/1 11:08,0,浆ó,2017/12/1 11:28,3,古ń,14,16,14,2
EasyCard,47000,2077197800,3,稲み布,1133,189,427-FQ,2017/12/31 10:37,0,浆ó,2017/12/31 12:59,17,ぱ不,78,89,78,11
EasyCard,47000,2077197800,3,稲み布,1133,189,427-FQ,2017/12/31 13:51,17,ぱ不,2017/12/31 16:14,0,浆ó,78,89,78,11
EasyCard,47000,2077197800,3,稲み布,1133,212,475-FQ,2017/12/3 13:50,0,浆ó,2017/12/3 15:57,17,ぱ不,78,89,78,11
EasyCard,47000,2077197800,3,稲み布,1133,212,475-FQ,2017/12/3 16:41,17,ぱ不,2017/12/3 18:33,0,浆ó,78,89,78,11
EasyCard,47000,2077197800,3,稲み布,1133,212,475-FQ,2017/12/14 13:51,0,浆ó,2017/12/14 15:42,17,ぱ不,78,89,78,11
EasyCard,47000,2077197800,3,稲み布,1133,212,475-FQ,2017/12/14 16:41,17,ぱ不,2017/12/14 18:13,0,浆ó,78,89,78,11
EasyCard,47000,2077795916,0,布,1133,292,918-FW,2017/12/1 14:10,0,浆ó,2017/12/1 14:14,1,盵,21,24,21,3
EasyCard,47000,2090098076,5,厩ネ布,1133,274,451-FQ,2017/12/11 18:14,2,浆,2017/12/11 18:39,0,浆ó,21,24,21,3
EasyCard,47000,2106896104,1,穛ρ1布,1133,219,938-FW,2017/12/23 14:23,2,浆,2017/12/23 14:51,10,穝,27,30,27,3
EasyCard,47000,211324017,0,布,1141,135,927-FW,2017/12/9 08:35,0,浆ó,2017/12/9 09:08,2,浆,21,24,21,3
EasyCard,47000,21469605,0,布,1141,135,927-FW,2017/12/3 09:33,10,穝,2017/12/3 11:48,24,拉,228,259,228,31
EasyCard,47000,2156048282,0,布,1133,227,430-FQ,2017/12/16 10:45,0,浆ó,2017/12/16 11:04,0,浆ó,21,24,21,3
EasyCard,47000,2170634458,0,布,1133,219,930-FW,2017/12/15 17:23,12,び緗徽,2017/12/15 18:25,0,浆ó,87,99,87,12
EasyCard,47000,217917007,0,布,1133,274,451-FQ,2017/12/9 13:46,0,浆ó,2017/12/9 14:06,0,浆ó,21,24,21,3
EasyCard,47000,219349185,0,布,1133,144,951-FW,2017/12/9 14:40,12,び緗徽,2017/12/9 14:55,10,穝,21,24,21,3
EasyCard,47000,2196840376,8,担布,1133,151,948-FW,2017/12/15 13:59,17,ぱ不,2017/12/15 15:54,0,浆ó,78,89,78,11
EasyCard,47000,220469281,0,布,1141,135,927-FW,2017/12/5 10:11,17,ぱ不,2017/12/5 10:23,18,ゅ,22,25,22,3
EasyCard,47000,220940881,0,布,1126,219,930-FW,2017/12/14 11:08,4,0き洛皘,2017/12/14 11:26,0,浆ó,30,34,30,4
EasyCard,47000,220940881,0,布,1133,189,427-FQ,2017/12/31 15:32,4,0き洛皘,2017/12/31 15:56,0,浆ó,30,34,30,4
EasyCard,47000,2225104924,0,布,1141,135,927-FW,2017/12/21 09:20,6,眃贾,2017/12/21 10:03,17,ぱ不,98,111,98,13
EasyCard,47000,2226947882,0,布,1141,135,927-FW,2017/12/17 08:38,0,浆ó,2017/12/17 12:22,28,冰,387,440,387,53
EasyCard,47000,2227801576,1,穛ρ1布,1133,105,950-FW,2017/12/17 11:08,0,浆ó,2017/12/17 11:14,1,盵,11,12,11,1
EasyCard,47000,2227801576,1,穛ρ1布,1133,109,495-FQ,2017/12/6 11:17,0,浆ó,2017/12/6 11:22,1,盵,11,12,11,1
EasyCard,47000,2227801576,1,穛ρ1布,1133,138,953-FW,2017/12/28 11:12,0,浆ó,2017/12/28 11:19,1,盵,11,12,11,1
EasyCard,47000,2227801576,1,穛ρ1布,1133,139,421-FQ,2017/12/7 11:09,0,浆ó,2017/12/7 11:16,1,盵,11,12,11,1
EasyCard,47000,2227801576,1,穛ρ1布,1133,182,496-FQ,2017/12/29 10:46,0,浆ó,2017/12/29 11:14,1,盵,11,12,11,1
EasyCard,47000,2227802600,1,穛ρ1布,1133,109,495-FQ,2017/12/6 11:17,0,浆ó,2017/12/6 11:22,1,盵,11,12,11,1
EasyCard,47000,2227802600,1,穛ρ1布,1133,182,496-FQ,2017/12/29 10:45,0,浆ó,2017/12/29 11:14,1,盵,11,12,11,1
EasyCard,47000,2228207080,3,稲み布,1133,138,953-FW,2017/12/28 15:19,7,芖,2017/12/28 16:03,0,浆ó,26,29,26,3
EasyCard,47000,2228363496,1,穛ρ1布,1133,151,948-FW,2017/12/15 11:16,1,盵,2017/12/15 11:55,10,穝,29,32,29,3
EasyCard,47000,2228363496,1,穛ρ1布,1133,262,472-FQ,2017/12/7 14:07,0,浆ó,2017/12/7 14:53,9,╭狶,33,38,33,5
EasyCard,47000,2228992744,1,穛ρ1布,1133,168,950-FW,2017/12/19 13:41,0,浆ó,2017/12/19 14:32,6,眃贾,20,22,20,2
EasyCard,47000,2229021416,1,穛ρ1布,1133,262,473-FQ,2017/12/5 14:53,10,穝,2017/12/5 15:50,17,ぱ不,42,47,42,5
EasyCard,47000,2229021416,1,穛ρ1布,1133,279,931-FW,2017/12/26 14:52,10,穝,2017/12/26 16:02,17,ぱ不,42,47,42,5
EasyCard,47000,2229072872,1,穛ρ1布,1133,219,938-FW,2017/12/8 18:29,0,浆ó,2017/12/8 18:34,0,浆ó,11,12,11,1
EasyCard,47000,2230772456,1,穛ρ1布,1126,280,925-FW,2017/12/19 06:22,0,浆ó,2017/12/19 08:42,21,璃產初,86,98,86,12
EasyCard,47000,2230884328,1,穛ρ1布,1133,189,427-FQ,2017/12/31 10:37,0,浆ó,2017/12/31 12:59,17,ぱ不,78,89,78,11
EasyCard,47000,2230884328,1,穛ρ1布,1133,212,475-FQ,2017/12/3 13:51,0,浆ó,2017/12/3 15:52,16,厚,75,85,75,10
EasyCard,47000,2230884328,1,穛ρ1布,1133,212,475-FQ,2017/12/3 16:48,16,厚,2017/12/3 18:28,1,盵,67,76,67,9
EasyCard,47000,2230884328,1,穛ρ1布,1133,212,475-FQ,2017/12/14 13:59,0,浆ó,2017/12/14 15:38,16,厚,75,85,75,10
EasyCard,47000,2230884328,1,穛ρ1布,1133,212,475-FQ,2017/12/14 16:45,16,厚,2017/12/14 18:08,1,盵,67,76,67,9
EasyCard,47000,2233793256,1,穛ρ1布,1133,168,496-FQ,2017/12/27 11:12,0,浆ó,2017/12/27 11:58,10,穝,36,41,36,5
EasyCard,47000,2235002088,1,穛ρ1布,1126,135,927-FW,2017/12/29 10:47,1,盵,2017/12/29 10:50,0,浆ó,11,12,11,1
EasyCard,47000,2235002088,1,穛ρ1布,1133,144,951-FW,2017/12/22 10:45,0,浆ó,2017/12/22 10:55,0,浆ó,11,12,11,1
EasyCard,47000,2235002088,1,穛ρ1布,1133,168,496-FQ,2017/12/27 11:07,0,浆ó,2017/12/27 11:58,10,穝,36,41,36,5
EasyCard,47000,2235002088,1,穛ρ1布,1133,262,473-FQ,2017/12/29 14:09,0,浆ó,2017/12/29 14:56,10,穝,36,41,36,5
EasyCard,47000,2235031016,1,穛ρ1布,1133,189,427-FQ,2017/12/31 10:37,0,浆ó,2017/12/31 12:59,17,ぱ不,78,89,78,11
EasyCard,47000,2235031016,1,穛ρ1布,1133,189,427-FQ,2017/12/31 13:52,17,ぱ不,2017/12/31 16:06,0,浆ó,78,89,78,11
EasyCard,47000,2235031016,1,穛ρ1布,1133,212,475-FQ,2017/12/3 13:51,0,浆ó,2017/12/3 15:53,16,厚,75,85,75,10
EasyCard,47000,2235031016,1,穛ρ1布,1133,212,475-FQ,2017/12/3 16:48,16,厚,2017/12/3 18:28,1,盵,67,76,67,9
EasyCard,47000,2235031016,1,穛ρ1布,1133,212,475-FQ,2017/12/14 14:06,0,浆ó,2017/12/14 15:38,16,厚,75,85,75,10
EasyCard,47000,2235031016,1,穛ρ1布,1133,212,475-FQ,2017/12/14 16:45,16,厚,2017/12/14 18:08,1,盵,67,76,67,9
EasyCard,47000,2235045096,1,穛ρ1布,1141,135,927-FW,2017/12/1 09:33,10,穝,2017/12/1 09:38,11,碔,11,12,11,1
