布靡そ絪腹,笲そ絪腹,腹,布贺絪腹,布贺絏,隔絬そ隔絪腹,诀絪腹,ó腹,ó丁(),璸禣(),璸禣(),ó丁(),璸禣(),璸禣(),ユ龟Ι,﹍布基,纔磃布基,纔磃肂
EasyCard,47000,2049706528,0,布,1126,133,930-FW,2017/3/6 07:24,12,び緗徽,2017/3/6 07:49,17,ぱ不,54,62,55,7
EasyCard,47000,2049706528,0,布,1126,133,930-FW,2017/3/12 07:28,12,穝,2017/3/12 07:55,16,琄爵,22,25,22,3
EasyCard,47000,2049706528,0,布,1126,133,930-FW,2017/3/15 07:26,12,び緗徽,2017/3/15 07:53,16,厚,50,57,50,7
EasyCard,47000,2049706528,0,布,1126,133,930-FW,2017/3/23 07:26,12,び緗徽,2017/3/23 07:55,17,ぱ不,56,63,56,7
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/3/10 07:25,12,び緗徽,2017/3/10 07:47,17,ぱ不,54,63,56,7
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/3/13 07:22,12,穝,2017/3/13 07:46,17,匪痐,33,38,33,5
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/3/16 07:25,12,び緗徽,2017/3/16 07:49,17,ぱ不,56,63,56,7
EasyCard,47000,2049706528,0,布,1126,135,927-FW,2017/3/27 07:26,12,び緗徽,2017/3/27 07:47,17,ぱ不,56,63,56,7
EasyCard,47000,2054333416,1,穛ρ1布,1133,101,493-FQ,2017/3/27 14:08,0,浆ó,2017/3/27 14:49,10,穝,36,41,36,5
EasyCard,47000,2054880232,3,稲み布,1133,109,495-FQ,2017/3/21 10:50,0,浆ó,2017/3/21 12:51,17,ぱ不,78,89,78,11
EasyCard,47000,2054880232,3,稲み布,1133,109,495-FQ,2017/3/21 14:00,17,ぱ不,2017/3/21 14:19,15,嘹也爵,13,15,13,2
EasyCard,47000,2054880232,3,稲み布,1133,247,953-FW,2017/3/21 17:14,13,琄爵,2017/3/21 18:10,0,浆ó,49,55,49,6
EasyCard,47000,2056139496,3,稲み布,1133,226,931-FW,2017/3/20 13:42,0,浆ó,2017/3/20 14:43,9,╭狶,32,38,33,5
EasyCard,47000,2061543144,1,穛ρ1布,1133,138,426-FQ,2017/3/16 14:08,0,浆ó,2017/3/16 14:14,2,浆,11,12,11,1
EasyCard,47000,2061582056,1,穛ρ1布,1141,133,930-FW,2017/3/27 16:04,24,拉,2017/3/27 19:08,0,浆ó,149,170,149,21
EasyCard,47000,2061582056,1,穛ρ1布,1141,133,930-FW,2017/3/30 16:11,24,拉,2017/3/30 19:06,0,浆ó,149,170,149,21
EasyCard,47000,2061582056,1,穛ρ1布,1141,135,927-FW,2017/3/12 15:54,25,秽,2017/3/12 19:05,0,浆ó,91,104,91,13
EasyCard,47000,2061819880,1,穛ρ1布,1133,109,495-FQ,2017/3/21 10:58,0,浆ó,2017/3/21 11:50,11,碔,43,48,43,5
EasyCard,47000,2061819880,1,穛ρ1布,1133,123,955-FW,2017/3/3 10:59,0,浆ó,2017/3/3 11:52,11,碔,41,47,41,6
EasyCard,47000,2061819880,1,穛ρ1布,1133,123,955-FW,2017/3/28 10:58,0,浆ó,2017/3/28 11:50,11,碔,43,48,43,5
EasyCard,47000,2061819880,1,穛ρ1布,1133,175,429-FQ,2017/3/17 10:57,0,浆ó,2017/3/17 11:54,11,碔,43,48,43,5
EasyCard,47000,2061995240,1,穛ρ1布,1133,111,420-FQ,2017/3/25 10:25,0,浆ó,2017/3/25 12:44,17,ぱ不,78,89,78,11
EasyCard,47000,2061995240,1,穛ρ1布,1133,111,420-FQ,2017/3/25 13:02,17,ぱ不,2017/3/25 15:56,0,浆ó,78,89,78,11
EasyCard,47000,2061995240,1,穛ρ1布,1133,111,420-FQ,2017/3/29 10:35,0,浆ó,2017/3/29 12:46,17,ぱ不,78,89,78,11
EasyCard,47000,2061995240,1,穛ρ1布,1133,111,420-FQ,2017/3/29 13:57,17,ぱ不,2017/3/29 15:56,0,浆ó,78,89,78,11
EasyCard,47000,2062133736,3,稲み布,1133,109,495-FQ,2017/3/6 10:47,0,浆ó,2017/3/6 11:29,3,古ń,14,16,14,2
EasyCard,47000,2062133992,3,稲み布,1133,109,495-FQ,2017/3/6 10:47,0,浆ó,2017/3/6 11:28,3,古ń,14,16,14,2
EasyCard,47000,2065090758,0,布,1126,135,927-FW,2017/3/4 07:19,10,穝,2017/3/4 07:36,15,嘹也爵,41,46,41,5
EasyCard,47000,2065090758,0,布,1133,268,428-FQ,2017/3/4 14:14,17,ぱ不,2017/3/4 14:50,17,ぱ不,21,24,21,3
EasyCard,47000,2065461814,4,抄︸布(布),1133,226,931-FW,2017/3/8 14:29,14,匪痐,2017/3/8 14:36,13,琄爵,11,12,11,1
EasyCard,47000,2071289894,0,布,1133,270,961-FW,2017/3/15 12:16,11,碔,2017/3/15 12:32,10,穝,21,24,21,3
EasyCard,47000,2071289894,0,布,1133,270,961-FW,2017/3/15 15:35,11,碔,2017/3/15 15:48,10,穝,21,24,21,3
EasyCard,47000,2071759334,0,布,1126,135,927-FW,2017/3/4 07:19,10,穝,2017/3/4 07:37,15,嘹也爵,41,46,41,5
EasyCard,47000,2071759334,0,布,1133,268,428-FQ,2017/3/4 14:14,17,ぱ不,2017/3/4 14:50,10,穝,81,92,81,11
EasyCard,47000,2076255787,0,布,1133,232,425-FQ,2017/3/18 17:19,13,琄爵,2017/3/18 17:34,10,穝,24,28,24,4
EasyCard,47000,2076623611,5,厩ネ布,1133,270,961-FW,2017/3/1 10:01,0,浆ó,2017/3/1 10:23,0,浆ó,21,24,21,3
EasyCard,47000,2076623611,5,厩ネ布,1133,270,961-FW,2017/3/1 10:40,17,ぱ不,2017/3/1 11:43,10,穝,81,92,81,11
EasyCard,47000,2077033704,1,穛ρ1布,1126,101,925-FW,2017/3/20 10:04,5,瓾,2017/3/20 10:23,0,浆ó,17,19,17,2
EasyCard,47000,2077033704,1,穛ρ1布,1126,133,930-FW,2017/3/28 10:11,5,瓾,2017/3/28 10:43,0,浆ó,17,19,17,2
EasyCard,47000,2077033704,1,穛ρ1布,1126,135,927-FW,2017/3/13 10:03,5,0き洛皘,2017/3/13 10:06,2,盵,11,12,11,1
EasyCard,47000,2077033704,1,穛ρ1布,1133,269,421-FQ,2017/3/28 13:55,0,浆ó,2017/3/28 14:26,3,古ń,14,16,14,2
EasyCard,47000,2077461736,1,穛ρ1布,1141,133,930-FW,2017/3/25 08:58,0,浆ó,2017/3/25 09:06,2,浆,11,12,11,1
EasyCard,47000,2093765864,0,布,1133,138,426-FQ,2017/3/5 10:44,0,浆ó,2017/3/5 11:10,1,盵,21,24,21,3
EasyCard,47000,2096600220,0,布,1133,138,426-FQ,2017/3/24 11:55,10,穝,2017/3/24 12:04,12,び緗徽,21,24,21,3
EasyCard,47000,210513814,0,布,1133,111,420-FQ,2017/3/2 10:41,0,浆ó,2017/3/2 12:51,17,ぱ不,151,172,151,21
EasyCard,47000,210513814,0,布,1133,111,420-FQ,2017/3/2 14:02,17,ぱ不,2017/3/2 14:55,12,び緗徽,67,76,67,9
EasyCard,47000,21103781,0,布,1126,101,925-FW,2017/3/5 09:43,12,び緗徽,2017/3/5 10:37,0,浆ó,79,90,79,11
EasyCard,47000,211209457,0,布,1133,226,931-FW,2017/3/20 17:22,12,び緗徽,2017/3/20 18:41,0,浆ó,85,99,87,12
EasyCard,47000,2119874447,0,布,1141,277,930-FW,2017/3/30 10:12,17,ぱ不,2017/3/30 12:37,24,拉,161,183,161,22
EasyCard,47000,2127066856,0,布,1141,133,930-FW,2017/3/20 09:05,2,浆,2017/3/20 10:14,17,ぱ不,117,133,117,16
EasyCard,47000,213278657,0,布,1133,123,955-FW,2017/3/3 11:55,10,穝,2017/3/3 12:48,17,ぱ不,81,92,81,11
EasyCard,47000,213478865,0,布,1126,135,927-FW,2017/3/4 07:24,12,び緗徽,2017/3/4 07:57,18,ゅ,62,70,62,8
EasyCard,47000,213562417,0,布,1133,268,428-FQ,2017/3/4 14:12,17,ぱ不,2017/3/4 14:49,17,ぱ不,21,24,21,3
EasyCard,47000,213791169,0,布,1133,269,926-FW,2017/3/2 17:18,13,琄爵,2017/3/2 18:32,6,眃贾,56,64,56,8
EasyCard,47000,213810849,0,布,1126,101,938-FW,2017/3/25 10:29,0,浆ó,2017/3/25 10:34,0,浆ó,21,24,21,3
EasyCard,47000,214111585,0,布,1141,133,930-FW,2017/3/14 19:05,0,浆ó,2017/3/14 19:16,0,浆ó,21,24,21,3
EasyCard,47000,215341702,5,厩ネ布,1133,189,427-FQ,2017/3/26 13:57,0,浆ó,2017/3/26 14:20,1,盵,21,24,21,3
EasyCard,47000,216281158,0,布,1133,232,425-FQ,2017/3/18 17:25,12,び緗徽,2017/3/18 17:34,10,穝,21,24,21,3
EasyCard,47000,217867841,0,布,1133,205,949-FW,2017/3/26 10:58,0,浆ó,2017/3/26 12:03,12,び緗徽,87,99,87,12
EasyCard,47000,218365135,0,布,1133,144,421-FQ,2017/3/1 10:59,0,浆ó,2017/3/1 12:32,15,嘹也爵,126,144,126,18
EasyCard,47000,218365135,0,布,1133,144,421-FQ,2017/3/1 14:17,15,嘹也爵,2017/3/1 15:37,0,浆ó,126,144,126,18
EasyCard,47000,218756145,0,布,1126,133,930-FW,2017/3/31 10:19,2,浆,2017/3/31 10:43,0,浆ó,21,24,21,3
EasyCard,47000,218756305,0,布,1133,270,963-FW,2017/3/5 10:55,0,浆ó,2017/3/5 11:47,0,浆ó,21,24,21,3
EasyCard,47000,218888529,0,布,1141,101,938-FW,2017/3/24 16:08,24,拉,2017/3/24 17:43,17,ぱ不,161,183,161,22
EasyCard,47000,218960513,0,布,1133,270,963-FW,2017/3/5 13:13,0,浆ó,2017/3/5 13:52,0,浆ó,21,24,21,3
EasyCard,47000,218962865,0,布,1133,270,963-FW,2017/3/5 13:13,0,浆ó,2017/3/5 13:52,0,浆ó,21,24,21,3
EasyCard,47000,218986193,0,布,1133,270,963-FW,2017/3/5 13:13,0,浆ó,2017/3/5 13:52,0,浆ó,21,24,21,3
EasyCard,47000,219185521,0,布,1133,270,963-FW,2017/3/5 13:13,0,浆ó,2017/3/5 13:52,0,浆ó,21,24,21,3
EasyCard,47000,220453953,0,布,1133,189,427-FQ,2017/3/26 14:01,0,浆ó,2017/3/26 14:28,2,浆,21,24,21,3
EasyCard,47000,220608433,0,布,1133,144,421-FQ,2017/3/1 12:10,12,び緗徽,2017/3/1 12:48,17,ぱ不,67,76,67,9
EasyCard,47000,220608433,0,布,1133,148,953-FW,2017/3/1 16:57,15,嘹也爵,2017/3/1 17:23,12,び緗徽,42,48,42,6
EasyCard,47000,220608433,0,布,1133,270,961-FW,2017/3/1 14:54,0,浆ó,2017/3/1 15:03,16,厚,146,166,146,20
EasyCard,47000,220609681,0,布,1133,144,421-FQ,2017/3/1 12:10,12,び緗徽,2017/3/1 12:48,17,ぱ不,67,76,67,9
EasyCard,47000,220609681,0,布,1133,270,961-FW,2017/3/1 14:54,0,浆ó,2017/3/1 15:03,16,厚,146,166,146,20
EasyCard,47000,220744145,0,布,1133,144,425-FQ,2017/3/31 12:08,13,琄爵,2017/3/31 12:21,15,嘹也爵,32,37,33,4
EasyCard,47000,220747569,0,布,1133,144,425-FQ,2017/3/19 12:02,12,び緗徽,2017/3/19 12:42,17,ぱ不,67,78,68,10
EasyCard,47000,220753041,0,布,1133,144,425-FQ,2017/3/31 12:08,13,琄爵,2017/3/31 12:22,15,嘹也爵,32,37,33,4
EasyCard,47000,220758529,0,布,1141,133,930-FW,2017/3/20 16:13,24,拉,2017/3/20 19:19,0,浆ó,298,339,298,41
EasyCard,47000,220777105,0,布,1133,144,425-FQ,2017/3/31 12:08,13,琄爵,2017/3/31 12:22,15,嘹也爵,32,37,33,4
EasyCard,47000,220798225,0,布,1133,144,425-FQ,2017/3/31 12:08,13,琄爵,2017/3/31 12:22,15,嘹也爵,32,37,33,4
EasyCard,47000,220979153,0,布,1133,111,420-FQ,2017/3/2 14:02,17,ぱ不,2017/3/2 14:55,12,び緗徽,67,76,67,9
EasyCard,47000,221131793,0,布,1133,189,427-FQ,2017/3/26 14:01,0,浆ó,2017/3/26 14:31,3,古ń,27,32,28,4
EasyCard,47000,221560001,0,布,1133,105,963-FW,2017/3/6 09:26,0,浆ó,2017/3/6 10:14,0,浆ó,21,24,21,3
EasyCard,47000,221573345,0,布,1133,105,963-FW,2017/3/6 09:26,0,浆ó,2017/3/6 10:14,0,浆ó,21,24,21,3
EasyCard,47000,221709105,0,布,1133,270,961-FW,2017/3/15 12:51,11,碔,2017/3/15 12:57,10,穝,21,24,21,3
EasyCard,47000,221762417,0,布,1133,138,426-FQ,2017/3/16 15:17,14,匪痐,2017/3/16 15:42,17,ぱ不,46,53,46,7
EasyCard,47000,221777601,0,布,1133,226,931-FW,2017/3/20 15:01,12,び緗徽,2017/3/20 15:39,17,ぱ不,67,78,68,10
EasyCard,47000,221793985,0,布,1133,138,426-FQ,2017/3/16 15:17,14,匪痐,2017/3/16 15:42,17,ぱ不,46,53,46,7
EasyCard,47000,221796945,0,布,1133,268,428-FQ,2017/3/22 14:04,16,厚,2017/3/22 14:35,13,琄爵,51,60,53,7
EasyCard,47000,221796945,0,布,1141,133,930-FW,2017/3/22 09:38,12,び緗徽,2017/3/22 09:52,15,嘹也爵,30,35,30,5
EasyCard,47000,221800913,0,布,1133,270,961-FW,2017/3/25 12:48,0,浆ó,2017/3/25 12:55,0,浆ó,21,24,21,3
EasyCard,47000,221877617,0,布,1133,138,426-FQ,2017/3/16 15:16,14,匪痐,2017/3/16 15:42,17,ぱ不,46,53,46,7
EasyCard,47000,221931489,0,布,1133,138,426-FQ,2017/3/16 15:17,14,匪痐,2017/3/16 15:42,17,ぱ不,46,53,46,7
EasyCard,47000,222109681,0,布,1141,135,927-FW,2017/3/31 17:53,17,ぱ不,2017/3/31 19:10,0,浆ó,137,156,137,19
EasyCard,47000,222182609,0,布,1133,148,423-FQ,2017/3/7 13:50,0,浆ó,2017/3/7 15:49,17,ぱ不,151,172,151,21
EasyCard,47000,222182609,0,布,1133,148,423-FQ,2017/3/7 16:35,17,ぱ不,2017/3/7 18:38,0,浆ó,151,172,151,21
EasyCard,47000,222184577,0,布,1133,148,423-FQ,2017/3/7 13:50,0,浆ó,2017/3/7 15:49,17,ぱ不,151,172,151,21
EasyCard,47000,222184577,0,布,1133,148,423-FQ,2017/3/7 16:35,17,ぱ不,2017/3/7 18:38,0,浆ó,151,172,151,21
EasyCard,47000,222233585,0,布,1133,135,927-FW,2017/3/17 15:00,12,び緗徽,2017/3/17 15:38,17,ぱ不,68,78,68,10
EasyCard,47000,222233585,0,布,1133,135,927-FW,2017/3/17 16:37,17,ぱ不,2017/3/17 18:36,0,浆ó,155,177,155,22
EasyCard,47000,222380913,0,布,1133,270,961-FW,2017/3/13 14:28,0,浆ó,2017/3/13 14:48,0,浆ó,21,24,21,3
EasyCard,47000,222627073,0,布,1133,270,961-FW,2017/3/25 12:48,0,浆ó,2017/3/25 12:55,0,浆ó,21,24,21,3
EasyCard,47000,2227566312,1,穛ρ1布,1141,133,930-FW,2017/3/5 08:58,0,浆ó,2017/3/5 11:37,23,稯,117,133,117,16
EasyCard,47000,2227566312,1,穛ρ1布,1141,133,930-FW,2017/3/5 16:55,23,稯,2017/3/5 19:07,0,浆ó,117,133,117,16
EasyCard,47000,2227801576,1,穛ρ1布,1126,135,927-FW,2017/3/29 10:15,3,古ń,2017/3/29 10:24,1,盵,11,12,11,1
EasyCard,47000,2228210664,1,穛ρ1布,1126,135,927-FW,2017/3/16 10:34,0,浆ó,2017/3/16 10:36,0,浆ó,11,12,11,1
EasyCard,47000,2228363496,1,穛ρ1布,1133,123,955-FW,2017/3/23 10:50,0,浆ó,2017/3/23 10:58,0,浆ó,11,12,11,1
EasyCard,47000,2228363496,1,穛ρ1布,1133,144,425-FQ,2017/3/19 11:20,2,浆,2017/3/19 11:39,9,╭狶,23,26,23,3
EasyCard,47000,2228363496,1,穛ρ1布,1141,133,930-FW,2017/3/5 08:53,0,浆ó,2017/3/5 09:36,9,╭狶,31,35,31,4
EasyCard,47000,2228363496,1,穛ρ1布,1141,135,927-FW,2017/3/18 08:54,0,浆ó,2017/3/18 09:29,9,╭狶,32,36,32,4
EasyCard,47000,2228363496,1,穛ρ1布,1141,277,930-FW,2017/3/30 08:57,0,浆ó,2017/3/30 09:33,9,╭狶,32,36,32,4
EasyCard,47000,2229010664,3,稲み布,1133,101,493-FQ,2017/3/27 14:04,0,浆ó,2017/3/27 14:17,2,浆,11,12,11,1
EasyCard,47000,2229021416,1,穛ρ1布,1126,101,925-FW,2017/3/2 09:07,17,ぱ不,2017/3/2 09:44,10,穝,33,37,33,4
EasyCard,47000,2229021416,1,穛ρ1布,1126,133,930-FW,2017/3/23 09:06,17,ぱ不,2017/3/23 10:19,1,盵,61,69,61,8
EasyCard,47000,2229021416,1,穛ρ1布,1133,247,953-FW,2017/3/21 14:47,10,穝,2017/3/21 15:42,17,ぱ不,42,47,42,5
EasyCard,47000,2229021416,1,穛ρ1布,1133,269,421-FQ,2017/3/28 14:56,10,穝,2017/3/28 15:58,17,ぱ不,42,47,42,5
EasyCard,47000,2229026536,1,穛ρ1布,1141,133,930-FW,2017/3/20 08:36,0,浆ó,2017/3/20 10:14,17,ぱ不,69,78,69,9
EasyCard,47000,2229654760,3,稲み布,1133,175,429-FQ,2017/3/17 11:23,2,浆,2017/3/17 12:00,12,び緗徽,34,38,34,4
EasyCard,47000,2230108392,1,穛ρ1布,1126,135,927-FW,2017/3/29 10:24,1,盵,2017/3/29 10:32,0,浆ó,11,12,11,1
EasyCard,47000,2230156008,1,穛ρ1布,1141,133,930-FW,2017/3/25 08:58,0,浆ó,2017/3/25 09:07,2,浆,11,12,11,1
EasyCard,47000,2230772456,1,穛ρ1布,1133,111,420-FQ,2017/3/25 10:26,0,浆ó,2017/3/25 12:47,17,ぱ不,78,89,78,11
EasyCard,47000,2230772456,1,穛ρ1布,1133,111,420-FQ,2017/3/25 13:02,17,ぱ不,2017/3/25 15:56,0,浆ó,78,89,78,11
EasyCard,47000,2230777064,1,穛ρ1布,1126,101,925-FW,2017/3/17 06:18,0,浆ó,2017/3/17 08:21,22,秽,91,104,91,13
EasyCard,47000,2230777064,1,穛ρ1布,1126,101,938-FW,2017/3/25 08:41,22,秽,2017/3/25 10:36,0,浆ó,91,104,91,13
EasyCard,47000,2230777064,1,穛ρ1布,1133,101,493-FQ,2017/3/29 13:41,0,浆ó,2017/3/29 16:05,17,ぱ不,78,89,78,11
EasyCard,47000,2230782952,1,穛ρ1布,1133,148,953-FW,2017/3/1 14:08,0,浆ó,2017/3/1 14:22,3,古ń,14,16,14,2
EasyCard,47000,2230884328,1,穛ρ1布,1133,212,477-FQ,2017/3/31 16:41,17,ぱ不,2017/3/31 18:45,0,浆ó,78,89,78,11
EasyCard,47000,2230926056,1,穛ρ1布,1126,101,925-FW,2017/3/17 06:18,0,浆ó,2017/3/17 08:21,22,秽,91,104,91,13
EasyCard,47000,2230926056,1,穛ρ1布,1126,101,938-FW,2017/3/25 08:41,22,秽,2017/3/25 10:36,0,浆ó,91,104,91,13
EasyCard,47000,2230926056,1,穛ρ1布,1133,101,493-FQ,2017/3/29 13:41,0,浆ó,2017/3/29 16:05,17,ぱ不,78,89,78,11
EasyCard,47000,2233793256,1,穛ρ1布,1126,133,930-FW,2017/3/21 07:22,10,穝,2017/3/21 07:26,11,碔,11,12,11,1
EasyCard,47000,2233827048,1,穛ρ1布,1133,175,429-FQ,2017/3/17 11:23,2,浆,2017/3/17 12:01,12,び緗徽,34,38,34,4
EasyCard,47000,2235002088,1,穛ρ1布,1133,109,495-FQ,2017/3/14 11:28,5,瓾,2017/3/14 11:51,10,穝,20,22,20,2
EasyCard,47000,2235002088,1,穛ρ1布,1133,268,428-FQ,2017/3/10 10:59,0,浆ó,2017/3/10 11:55,10,穝,35,41,36,5
EasyCard,47000,2235031016,1,穛ρ1布,1133,212,477-FQ,2017/3/31 16:41,17,ぱ不,2017/3/31 18:45,0,浆ó,78,89,78,11
EasyCard,47000,2235045096,1,穛ρ1布,1133,123,955-FW,2017/3/28 11:04,0,浆ó,2017/3/28 11:58,11,碔,43,48,43,5
EasyCard,47000,2235045096,1,穛ρ1布,1141,135,927-FW,2017/3/31 09:31,10,穝,2017/3/31 09:36,11,碔,11,12,11,1
EasyCard,47000,2235060968,3,稲み布,1133,123,955-FW,2017/3/28 11:14,1,盵,2017/3/28 11:50,11,碔,35,39,35,4
EasyCard,47000,2236312040,1,穛ρ1布,1141,133,930-FW,2017/3/17 08:53,0,浆ó,2017/3/17 09:35,12,び緗徽,41,46,41,5
EasyCard,47000,2236312040,1,穛ρ1布,1141,135,927-FW,2017/3/6 08:53,0,浆ó,2017/3/6 09:11,3,古ń,14,16,14,2
EasyCard,47000,2236312040,1,穛ρ1布,1141,135,927-FW,2017/3/28 08:52,0,浆ó,2017/3/28 09:33,12,び緗徽,41,46,41,5
EasyCard,47000,2236313064,1,穛ρ1布,1141,133,930-FW,2017/3/17 08:53,0,浆ó,2017/3/17 09:35,12,び緗徽,41,46,41,5
EasyCard,47000,2236313064,1,穛ρ1布,1141,135,927-FW,2017/3/6 08:53,0,浆ó,2017/3/6 09:11,3,古ń,14,16,14,2
EasyCard,47000,2236313064,1,穛ρ1布,1141,135,927-FW,2017/3/28 08:51,0,浆ó,2017/3/28 09:33,12,び緗徽,41,46,41,5
EasyCard,47000,2236347368,1,穛ρ1布,1133,144,425-FQ,2017/3/15 14:03,0,浆ó,2017/3/15 14:57,11,碔,41,48,43,5
EasyCard,47000,2236969960,1,穛ρ1布,1126,101,925-FW,2017/3/5 08:27,22,秽,2017/3/5 08:28,0,浆ó,89,101,89,12
EasyCard,47000,2236969960,1,穛ρ1布,1126,101,925-FW,2017/3/20 08:42,22,秽,2017/3/20 10:37,0,浆ó,91,104,91,13
EasyCard,47000,2236969960,1,穛ρ1布,1126,133,930-FW,2017/3/15 06:26,0,浆ó,2017/3/15 08:27,22,秽,91,104,91,13
EasyCard,47000,2236969960,1,穛ρ1布,1126,133,930-FW,2017/3/31 06:29,0,浆ó,2017/3/31 08:19,20,﹁腳,80,91,80,11
EasyCard,47000,2236969960,1,穛ρ1布,1126,135,927-FW,2017/3/24 06:29,0,浆ó,2017/3/24 08:23,20,﹁腳,80,91,80,11
EasyCard,47000,2237525736,1,穛ρ1布,1126,101,925-FW,2017/3/20 10:17,1,盵,2017/3/20 10:25,0,浆ó,11,12,11,1
EasyCard,47000,2237525736,1,穛ρ1布,1133,138,426-FQ,2017/3/16 13:57,0,浆ó,2017/3/16 14:18,2,浆,11,12,11,1
EasyCard,47000,2237525736,1,穛ρ1布,1133,138,426-FQ,2017/3/16 18:12,2,浆,2017/3/16 18:24,0,浆ó,11,12,11,1
EasyCard,47000,2237525736,1,穛ρ1布,1141,133,930-FW,2017/3/20 08:47,0,浆ó,2017/3/20 09:01,1,盵,11,12,11,1
EasyCard,47000,226511215,1,穛ρ1布,1133,105,950-FW,2017/3/12 12:00,12,穝,2017/3/12 12:47,17,び緗徽,18,21,18,3
EasyCard,47000,228579855,0,布,1126,101,925-FW,2017/3/5 06:33,0,浆ó,2017/3/5 06:47,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,101,925-FW,2017/3/8 06:33,0,浆ó,2017/3/8 06:47,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,101,925-FW,2017/3/17 06:33,0,浆ó,2017/3/17 06:47,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,101,925-FW,2017/3/20 06:35,0,浆ó,2017/3/20 06:52,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,101,938-FW,2017/3/25 06:39,0,浆ó,2017/3/25 06:52,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,133,930-FW,2017/3/3 06:33,0,浆ó,2017/3/3 06:47,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,133,930-FW,2017/3/9 06:34,0,浆ó,2017/3/9 06:47,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,133,930-FW,2017/3/15 06:33,0,浆ó,2017/3/15 06:47,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,133,930-FW,2017/3/21 06:34,0,浆ó,2017/3/21 06:50,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,133,930-FW,2017/3/23 06:34,0,浆ó,2017/3/23 06:49,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,133,930-FW,2017/3/26 06:33,0,浆ó,2017/3/26 06:47,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,133,930-FW,2017/3/28 06:33,0,浆ó,2017/3/28 06:47,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,133,930-FW,2017/3/31 06:33,0,浆ó,2017/3/31 06:45,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,135,927-FW,2017/3/10 06:35,0,浆ó,2017/3/10 06:49,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,135,927-FW,2017/3/16 06:33,0,浆ó,2017/3/16 06:49,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,135,927-FW,2017/3/22 06:33,0,浆ó,2017/3/22 06:49,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,135,927-FW,2017/3/24 06:33,0,浆ó,2017/3/24 06:47,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1126,135,927-FW,2017/3/27 06:33,0,浆ó,2017/3/27 06:47,1,盵,21,24,21,3
EasyCard,47000,228579855,0,布,1133,232,425-FQ,2017/3/18 13:56,0,浆ó,2017/3/18 14:17,1,盵,21,24,21,3
EasyCard,47000,229951208,1,穛ρ1布,1133,1133,961-FW,2017/3/14 10:14,0,浆ó,2017/3/14 10:58,0,浆ó,11,12,11,1
EasyCard,47000,232766767,0,布,1133,134,430-FQ,2017/3/18 11:59,10,穝,2017/3/18 12:08,12,び緗徽,21,24,21,3
EasyCard,47000,234729583,0,布,1141,133,930-FW,2017/3/8 19:13,0,浆ó,2017/3/8 19:18,0,浆ó,21,24,21,3
EasyCard,47000,236433446,5,厩ネ布,1141,133,930-FW,2017/3/5 08:37,0,浆ó,2017/3/5 08:46,0,浆ó,21,24,21,3
EasyCard,47000,2372841265,0,布,1133,232,425-FQ,2017/3/18 17:19,13,琄爵,2017/3/18 17:34,10,穝,24,28,24,4
EasyCard,47000,2373519723,1,穛ρ1布,1126,101,925-FW,2017/3/20 10:04,5,瓾,2017/3/20 10:23,0,浆ó,17,19,17,2
EasyCard,47000,2373519723,1,穛ρ1布,1126,133,930-FW,2017/3/28 10:11,5,瓾,2017/3/28 10:43,0,浆ó,17,19,17,2
EasyCard,47000,2373519723,1,穛ρ1布,1126,135,927-FW,2017/3/13 10:03,5,0き洛皘,2017/3/13 10:06,2,盵,11,12,11,1
EasyCard,47000,2373519723,1,穛ρ1布,1133,269,421-FQ,2017/3/28 13:55,0,浆ó,2017/3/28 14:26,3,古ń,14,16,14,2
EasyCard,47000,2374315131,0,布,1133,144,421-FQ,2017/3/1 15:50,0,浆ó,2017/3/1 15:55,0,浆ó,21,24,21,3
EasyCard,47000,239114895,0,布,1141,135,927-FW,2017/3/12 08:39,0,浆ó,2017/3/12 09:02,2,盵,21,24,21,3
EasyCard,47000,2394215179,1,穛ρ1布,1133,144,425-FQ,2017/3/31 10:47,0,浆ó,2017/3/31 12:47,17,ぱ不,76,89,78,11
EasyCard,47000,2394217803,1,穛ρ1布,1133,144,425-FQ,2017/3/31 10:47,0,浆ó,2017/3/31 12:47,17,ぱ不,76,89,78,11
