布靡そ絪腹,笲そ絪腹,腹,布贺絪腹,布贺絏,隔絬そ隔絪腹,诀絪腹,ó腹,ó丁(),璸禣(),璸禣(),ó丁(),璸禣(),璸禣(),ユ龟Ι,﹍布基,纔磃布基,纔磃肂
EasyCard,47000,1620982760,3,稲み布,1141,133,930-FW,2017/5/13 09:09,2,浆,2017/5/13 10:15,17,ぱ不,59,67,59,8
EasyCard,47000,1620982760,3,稲み布,1141,135,927-FW,2017/5/1 09:05,2,浆,2017/5/1 10:10,17,ぱ不,59,67,59,8
EasyCard,47000,1620982760,3,稲み布,1141,135,927-FW,2017/5/7 09:02,2,浆,2017/5/7 10:06,17,ぱ不,59,67,59,8
EasyCard,47000,1625176597,1,穛ρ1布,1133,189,427-FQ,2017/5/23 14:40,13,琄爵,2017/5/23 15:58,0,浆ó,49,55,49,6
EasyCard,47000,1625910389,1,穛ρ1布,1133,189,427-FQ,2017/5/7 11:59,10,穝,2017/5/7 12:58,17,ぱ不,42,47,42,5
EasyCard,47000,1626612485,0,布,1133,138,953-FW,2017/5/17 10:51,0,浆ó,2017/5/17 13:01,17,ぱ不,155,177,155,22
EasyCard,47000,1627426997,1,穛ρ1布,1126,133,930-FW,2017/5/14 07:23,12,び緗徽,2017/5/14 07:51,17,ぱ不,28,32,28,4
EasyCard,47000,1627956200,0,布,1133,134,430-FQ,2017/5/5 11:52,10,穝,2017/5/5 12:32,15,嘹也爵,57,65,57,8
EasyCard,47000,1628190117,0,布,1141,133,930-FW,2017/5/3 09:13,5,瓾,2017/5/3 12:01,24,拉,264,301,264,37
EasyCard,47000,1628190117,0,布,1141,133,930-FW,2017/5/3 16:17,24,拉,2017/5/3 18:49,5,瓾,264,301,264,37
EasyCard,47000,1629412517,0,布,1133,182,493-FQ,2017/5/21 14:50,12,び緗徽,2017/5/21 14:58,10,穝,21,24,21,3
EasyCard,47000,1629743989,0,布,1133,247,952-FW,2017/5/6 16:40,17,ぱ不,2017/5/6 18:04,0,浆ó,155,177,155,22
EasyCard,47000,1633926517,0,布,1141,135,927-FW,2017/5/1 08:37,0,浆ó,2017/5/1 09:15,5,瓾,33,38,33,5
EasyCard,47000,1634691560,3,稲み布,1133,105,950-FW,2017/5/29 15:05,12,び緗徽,2017/5/29 16:01,1,盵,36,41,36,5
EasyCard,47000,1637306101,0,布,1133,226,439-FQ,2017/5/22 18:06,3,古ń,2017/5/22 18:20,0,浆ó,28,32,28,4
EasyCard,47000,1637667877,0,布,1133,189,427-FQ,2017/5/23 12:32,15,嘹也爵,2017/5/23 12:48,17,ぱ不,25,29,25,4
EasyCard,47000,1637967605,0,布,1133,270,950-FW,2017/5/31 09:02,0,浆ó,2017/5/31 09:26,0,浆ó,21,24,21,3
EasyCard,47000,1640065669,0,布,1141,135,927-FW,2017/5/29 10:29,18,ゅ,2017/5/29 12:43,28,冰,243,276,243,33
EasyCard,47000,1640211925,0,布,1126,133,930-FW,2017/5/1 07:31,12,び緗徽,2017/5/1 07:58,17,ぱ不,56,63,56,7
EasyCard,47000,1642206805,1,穛ρ1布,1141,135,927-FW,2017/5/1 08:36,0,浆ó,2017/5/1 09:43,13,琄爵,46,52,46,6
EasyCard,47000,1642492645,1,穛ρ1布,1133,105,950-FW,2017/5/29 15:06,12,び緗徽,2017/5/29 16:24,0,浆ó,44,50,44,6
EasyCard,47000,1643064997,0,布,1126,135,927-FW,2017/5/19 10:08,3,古ń,2017/5/19 10:18,1,盵,21,24,21,3
EasyCard,47000,1643064997,0,布,1141,135,927-FW,2017/5/7 08:43,0,浆ó,2017/5/7 08:56,1,盵,21,24,21,3
EasyCard,47000,1643064997,0,布,1141,135,927-FW,2017/5/31 08:59,1,盵,2017/5/31 09:08,3,古ń,21,24,21,3
EasyCard,47000,1647101941,0,布,1133,135,927-FW,2017/5/9 17:18,12,び緗徽,2017/5/9 18:22,0,浆ó,87,99,87,12
EasyCard,47000,1647101941,0,布,1133,138,953-FW,2017/5/9 11:56,10,穝,2017/5/9 12:48,17,ぱ不,83,94,83,11
EasyCard,47000,1647101941,0,布,1133,138,953-FW,2017/5/9 14:04,16,厚,2017/5/9 14:18,15,嘹也爵,22,26,22,4
EasyCard,47000,1648401621,0,布,1133,205,949-FW,2017/5/13 12:11,12,び緗徽,2017/5/13 12:38,15,嘹也爵,43,49,43,6
EasyCard,47000,1648401621,0,布,1133,205,949-FW,2017/5/13 14:47,12,び緗徽,2017/5/13 14:54,10,穝,21,24,21,3
EasyCard,47000,1649118613,0,布,1133,175,429-FQ,2017/5/3 13:39,0,浆ó,2017/5/3 14:03,0,浆ó,21,24,21,3
EasyCard,47000,1655277653,0,布,1141,135,927-FW,2017/5/18 14:57,28,冰,2017/5/18 18:52,2,浆,367,418,367,51
EasyCard,47000,1655277653,0,布,1141,135,927-FW,2017/5/22 09:00,2,浆,2017/5/22 12:41,28,冰,367,418,367,51
EasyCard,47000,1659343829,0,布,1133,269,925-FW,2017/5/2 13:47,0,浆ó,2017/5/2 14:14,1,盵,21,24,21,3
EasyCard,47000,1661354949,0,布,1126,133,925-FW,2017/5/6 09:55,10,穝,2017/5/6 10:24,2,浆,50,57,50,7
EasyCard,47000,1661730024,0,布,1133,168,950-FW,2017/5/15 13:51,0,浆ó,2017/5/15 14:28,4,0き洛皘,30,34,30,4
EasyCard,47000,1661912581,0,布,1133,189,427-FQ,2017/5/7 11:01,0,浆ó,2017/5/7 12:11,12,び緗徽,87,99,87,12
EasyCard,47000,1663180933,5,厩ネ布,1133,270,961-FW,2017/5/1 13:15,11,碔,2017/5/1 13:33,10,穝,21,24,21,3
EasyCard,47000,1663180933,5,厩ネ布,1133,270,961-FW,2017/5/1 16:05,11,碔,2017/5/1 16:21,10,穝,21,24,21,3
EasyCard,47000,1663336424,3,稲み布,1126,133,925-FW,2017/5/6 09:55,10,穝,2017/5/6 10:29,1,盵,27,31,27,4
EasyCard,47000,1663344616,3,稲み布,1133,247,952-FW,2017/5/18 14:20,5,瓾,2017/5/18 14:35,9,╭狶,16,19,16,3
EasyCard,47000,1663485928,3,稲み布,1133,138,953-FW,2017/5/17 15:25,5,瓾,2017/5/17 16:00,0,浆ó,17,19,17,2
EasyCard,47000,1663486184,3,稲み布,1133,138,953-FW,2017/5/17 15:25,5,瓾,2017/5/17 16:00,0,浆ó,17,19,17,2
EasyCard,47000,1663518440,1,穛ρ1布,1133,269,925-FW,2017/5/2 14:06,0,浆ó,2017/5/2 14:13,1,盵,11,12,11,1
EasyCard,47000,1663997928,1,穛ρ1布,1141,135,927-FW,2017/5/22 08:35,0,浆ó,2017/5/22 11:46,24,拉,149,170,149,21
EasyCard,47000,1663997928,1,穛ρ1布,1141,135,927-FW,2017/5/22 15:55,24,拉,2017/5/22 17:48,18,ゅ,77,87,77,10
EasyCard,47000,1663997928,1,穛ρ1布,1141,135,927-FW,2017/5/23 06:23,20,﹁腳,2017/5/23 07:43,0,浆ó,80,91,80,11
EasyCard,47000,1664095464,1,穛ρ1布,1133,103,923-FW,2017/5/28 11:39,5,瓾,2017/5/28 11:52,7,芖,11,12,11,1
EasyCard,47000,1664095464,1,穛ρ1布,1133,105,950-FW,2017/5/29 11:36,5,瓾,2017/5/29 11:51,8,刺┮,12,14,12,2
EasyCard,47000,1664095464,1,穛ρ1布,1133,123,955-FW,2017/5/18 11:33,5,瓾,2017/5/18 11:47,8,刺┮,12,14,12,2
EasyCard,47000,1664095464,1,穛ρ1布,1133,123,955-FW,2017/5/18 15:11,8,刺┮,2017/5/18 15:16,6,眃贾,11,12,11,1
EasyCard,47000,1664095464,1,穛ρ1布,1133,138,953-FW,2017/5/9 11:28,5,瓾,2017/5/9 11:40,7,芖,11,12,11,1
EasyCard,47000,1664095464,1,穛ρ1布,1133,138,953-FW,2017/5/17 11:33,5,瓾,2017/5/17 11:47,8,刺┮,12,14,12,2
EasyCard,47000,1664095464,1,穛ρ1布,1133,138,953-FW,2017/5/26 11:33,5,瓾,2017/5/26 11:45,7,芖,11,12,11,1
EasyCard,47000,1664095464,1,穛ρ1布,1133,145,976-FW,2017/5/22 11:30,4,0き洛皘,2017/5/22 11:41,7,芖,11,12,11,1
EasyCard,47000,1664095464,1,穛ρ1布,1133,175,423-FQ,2017/5/10 11:28,5,瓾,2017/5/10 11:43,8,刺┮,12,14,12,2
EasyCard,47000,1664095464,1,穛ρ1布,1133,182,493-FQ,2017/5/21 11:28,5,瓾,2017/5/21 11:40,7,芖,11,12,11,1
EasyCard,47000,1664095464,1,穛ρ1布,1133,189,427-FQ,2017/5/7 11:28,5,瓾,2017/5/7 11:44,8,刺┮,12,14,12,2
EasyCard,47000,1664095464,1,穛ρ1布,1133,189,427-FQ,2017/5/7 15:14,8,刺┮,2017/5/7 15:18,6,眃贾,11,12,11,1
EasyCard,47000,1664095464,1,穛ρ1布,1133,205,949-FW,2017/5/13 11:27,5,瓾,2017/5/13 11:40,7,芖,11,12,11,1
EasyCard,47000,1664095464,1,穛ρ1布,1133,219,918-FW,2017/5/5 14:23,2,浆,2017/5/5 14:42,7,芖,16,18,16,2
EasyCard,47000,1664095464,1,穛ρ1布,1133,219,919-FW,2017/5/17 14:21,2,浆,2017/5/17 14:30,7,芖,16,18,16,2
EasyCard,47000,1664095464,1,穛ρ1布,1133,219,919-FW,2017/5/25 14:33,2,浆,2017/5/25 14:36,6,眃贾,11,12,11,1
EasyCard,47000,1664095464,1,穛ρ1布,1133,247,955-FW,2017/5/20 17:43,7,芖,2017/5/20 17:53,5,瓾,11,12,11,1
EasyCard,47000,1664095464,1,穛ρ1布,1133,247,978-FW,2017/5/28 14:58,0,浆ó,2017/5/28 15:02,8,刺┮,29,33,29,4
EasyCard,47000,1665167080,1,穛ρ1布,1133,123,955-FW,2017/5/18 10:52,0,浆ó,2017/5/18 11:22,2,浆,11,12,11,1
EasyCard,47000,166531457,0,布,1133,103,923-FW,2017/5/28 12:11,10,穝,2017/5/28 12:28,12,び緗徽,21,24,21,3
EasyCard,47000,1667665397,0,布,1126,135,927-FW,2017/5/24 10:31,0,浆ó,2017/5/24 10:35,0,浆ó,21,24,21,3
EasyCard,47000,1669649989,0,布,1133,231,951-FW,2017/5/19 10:49,0,浆ó,2017/5/19 12:08,12,び緗徽,87,99,87,12
EasyCard,47000,1672122549,5,厩ネ布,1133,189,427-FQ,2017/5/7 15:51,0,浆ó,2017/5/7 16:06,0,浆ó,21,24,21,3
EasyCard,47000,1675412200,1,穛ρ1布,1126,133,925-FW,2017/5/10 10:28,2,浆,2017/5/10 10:40,0,浆ó,11,12,11,1
EasyCard,47000,1675610856,5,厩ネ布,1133,247,978-FW,2017/5/28 17:17,12,び緗徽,2017/5/28 17:27,10,穝,21,24,21,3
EasyCard,47000,1682174696,3,稲み布,1126,133,930-FW,2017/5/1 10:14,3,古ń,2017/5/1 10:43,0,浆ó,14,16,14,2
EasyCard,47000,1682226664,3,稲み布,1126,103,923-FW,2017/5/8 10:19,3,古ń,2017/5/8 10:29,1,盵,11,12,11,1
EasyCard,47000,1682226664,3,稲み布,1126,133,925-FW,2017/5/6 10:18,3,古ń,2017/5/6 10:29,1,盵,11,12,11,1
EasyCard,47000,1682226664,3,稲み布,1126,133,930-FW,2017/5/4 10:12,3,古ń,2017/5/4 10:32,0,浆ó,14,16,14,2
EasyCard,47000,1682226664,3,稲み布,1126,135,927-FW,2017/5/13 10:08,3,古ń,2017/5/13 10:22,0,浆ó,14,16,14,2
EasyCard,47000,1682263016,3,稲み布,1141,133,930-FW,2017/5/16 08:55,0,浆ó,2017/5/16 09:37,9,╭狶,32,36,32,4
EasyCard,47000,1682263016,3,稲み布,1141,135,927-FW,2017/5/20 08:51,0,浆ó,2017/5/20 09:31,9,╭狶,32,36,32,4
EasyCard,47000,1682328552,1,穛ρ1布,1133,182,493-FQ,2017/5/21 15:39,2,浆,2017/5/21 15:51,0,浆ó,11,12,11,1
EasyCard,47000,1682651112,1,穛ρ1布,1133,151,948-FW,2017/5/12 10:51,0,浆ó,2017/5/12 11:19,2,浆,11,12,11,1
EasyCard,47000,1683620496,1,穛ρ1布,1133,205,949-FW,2017/5/13 11:08,0,浆ó,2017/5/13 11:27,5,瓾,17,19,17,2
EasyCard,47000,1683620496,1,穛ρ1布,1141,133,930-FW,2017/5/16 08:39,0,浆ó,2017/5/16 09:20,5,瓾,17,19,17,2
EasyCard,47000,1683620496,1,穛ρ1布,1141,135,927-FW,2017/5/1 08:36,0,浆ó,2017/5/1 09:12,4,0き洛皘,15,17,15,2
EasyCard,47000,1683620496,1,穛ρ1布,1141,135,927-FW,2017/5/10 08:37,0,浆ó,2017/5/10 09:10,4,0き洛皘,15,17,15,2
EasyCard,47000,1683620496,1,穛ρ1布,1141,135,927-FW,2017/5/12 08:36,0,浆ó,2017/5/12 09:08,5,瓾,17,19,17,2
EasyCard,47000,1683620496,1,穛ρ1布,1141,135,927-FW,2017/5/15 08:36,0,浆ó,2017/5/15 09:09,5,瓾,17,19,17,2
EasyCard,47000,1686680296,5,厩ネ布,1133,270,950-FW,2017/5/31 10:39,0,浆ó,2017/5/31 11:47,0,浆ó,21,24,21,3
EasyCard,47000,1686703336,1,穛ρ1布,1133,103,923-FW,2017/5/28 11:16,0,浆ó,2017/5/28 11:44,6,眃贾,20,22,20,2
EasyCard,47000,1687550696,1,穛ρ1布,1133,135,927-FW,2017/5/9 13:47,0,浆ó,2017/5/9 14:16,2,浆,11,12,11,1
EasyCard,47000,1712702952,0,布,1133,145,976-FW,2017/5/22 11:57,10,穝,2017/5/22 12:04,12,び緗徽,21,24,21,3
EasyCard,47000,1715771112,3,稲み布,1133,133,925-FW,2017/5/7 13:48,0,浆ó,2017/5/7 13:59,0,浆ó,11,12,11,1
EasyCard,47000,1715771112,3,稲み布,1133,247,955-FW,2017/5/20 18:17,0,浆ó,2017/5/20 18:30,0,浆ó,11,12,11,1
EasyCard,47000,1715787240,1,穛ρ1布,1141,133,930-FW,2017/5/3 16:15,24,拉,2017/5/3 19:21,0,浆ó,149,170,149,21
EasyCard,47000,1716042472,1,穛ρ1布,1133,133,925-FW,2017/5/7 13:48,0,浆ó,2017/5/7 13:59,0,浆ó,11,12,11,1
EasyCard,47000,1716042472,1,穛ρ1布,1133,279,917-FW,2017/5/8 18:34,0,浆ó,2017/5/8 18:41,0,浆ó,11,12,11,1
EasyCard,47000,1716042472,1,穛ρ1布,1141,135,927-FW,2017/5/18 19:08,0,浆ó,2017/5/18 19:14,0,浆ó,11,12,11,1
EasyCard,47000,1716143810,0,布,1141,133,930-FW,2017/5/13 14:56,28,冰,2017/5/13 18:36,10,穝,317,361,317,44
EasyCard,47000,1717620470,4,抄︸布(布),1133,182,493-FQ,2017/5/21 12:23,14,匪痐,2017/5/21 12:32,15,嘹也爵,12,13,12,1
EasyCard,47000,1717620470,4,抄︸布(布),1133,182,493-FQ,2017/5/21 14:15,16,厚,2017/5/21 14:43,12,び緗徽,32,36,32,4
EasyCard,47000,1718365158,0,布,1133,133,925-FW,2017/5/7 14:59,12,び緗徽,2017/5/7 15:28,15,嘹也爵,43,49,43,6
EasyCard,47000,1726011030,1,穛ρ1布,1133,145,930-FW,2017/5/29 13:48,0,浆ó,2017/5/29 15:02,10,穝,36,41,36,5
EasyCard,47000,1731342568,5,厩ネ布,1126,133,930-FW,2017/5/2 10:20,13,琄爵,2017/5/2 10:25,12,び緗徽,22,25,22,3
EasyCard,47000,1735403792,5,厩ネ布,1133,189,427-FQ,2017/5/7 12:53,16,厚,2017/5/7 12:58,17,ぱ不,22,25,22,3
EasyCard,47000,1749052832,0,布,1133,145,976-FW,2017/5/22 15:48,0,浆ó,2017/5/22 15:52,0,浆ó,21,24,21,3
EasyCard,47000,1750682448,0,布,1133,269,428-FQ,2017/5/14 10:50,0,浆ó,2017/5/14 10:58,0,浆ó,21,24,21,3
EasyCard,47000,1770061536,1,穛ρ1布,1133,138,953-FW,2017/5/9 11:57,10,穝,2017/5/9 12:04,12,び緗徽,11,12,11,1
EasyCard,47000,177351777,0,布,1126,133,930-FW,2017/5/28 10:26,1,盵,2017/5/28 10:36,0,浆ó,21,24,21,3
EasyCard,47000,1786850160,1,穛ρ1布,1133,175,423-FQ,2017/5/10 15:50,0,浆ó,2017/5/10 15:56,0,浆ó,11,12,11,1
EasyCard,47000,1798117440,3,稲み布,1133,168,948-FW,2017/5/31 13:58,17,ぱ不,2017/5/31 14:51,12,び緗徽,34,39,34,5
EasyCard,47000,1817843128,0,布,1133,138,953-FW,2017/5/17 10:50,0,浆ó,2017/5/17 11:21,2,浆,21,24,21,3
EasyCard,47000,1821666160,3,稲み布,1133,182,493-FQ,2017/5/21 12:23,14,匪痐,2017/5/21 12:32,15,嘹也爵,12,13,12,1
EasyCard,47000,1821666160,3,稲み布,1133,182,493-FQ,2017/5/21 14:15,16,厚,2017/5/21 14:43,12,び緗徽,32,36,32,4
EasyCard,47000,1835852176,0,布,1133,227,423-FQ,2017/5/1 14:58,12,び緗徽,2017/5/1 15:07,10,穝,21,24,21,3
EasyCard,47000,1837201640,3,稲み布,1126,133,925-FW,2017/5/6 10:29,1,盵,2017/5/6 10:30,2,浆,11,12,11,1
EasyCard,47000,1837201640,3,稲み布,1126,133,925-FW,2017/5/6 10:30,2,浆,2017/5/6 10:30,10,穝,25,29,25,4
EasyCard,47000,1837879016,1,穛ρ1布,1126,133,925-FW,2017/5/10 10:10,7,芖,2017/5/10 10:30,1,盵,16,19,16,3
EasyCard,47000,1837879016,1,穛ρ1布,1126,133,930-FW,2017/5/2 10:46,7,芖,2017/5/2 11:02,1,盵,16,19,16,3
EasyCard,47000,1837906664,1,穛ρ1布,1133,205,949-FW,2017/5/13 10:50,0,浆ó,2017/5/13 11:56,10,穝,36,41,36,5
EasyCard,47000,1838022400,1,穛ρ1布,1133,138,953-FW,2017/5/9 11:57,10,穝,2017/5/9 12:04,12,び緗徽,11,12,11,1
EasyCard,47000,1838240488,3,稲み布,1133,182,496-FQ,2017/5/3 10:46,0,浆ó,2017/5/3 11:22,5,瓾,17,19,17,2
EasyCard,47000,1838564840,1,穛ρ1布,1126,133,925-FW,2017/5/6 10:48,0,浆ó,2017/5/6 10:52,0,浆ó,11,12,11,1
EasyCard,47000,1838610152,1,穛ρ1布,1133,103,923-FW,2017/5/28 11:29,2,浆,2017/5/28 11:38,5,瓾,11,12,11,1
EasyCard,47000,1838610152,1,穛ρ1布,1133,205,949-FW,2017/5/13 11:19,2,浆,2017/5/13 11:27,5,瓾,11,12,11,1
EasyCard,47000,1838790888,1,穛ρ1布,1133,138,953-FW,2017/5/26 11:23,2,浆,2017/5/26 12:05,11,碔,33,37,33,4
EasyCard,47000,1838790888,1,穛ρ1布,1133,182,496-FQ,2017/5/3 11:18,3,古ń,2017/5/3 11:52,11,碔,29,32,29,3
EasyCard,47000,1838837224,3,稲み布,1133,133,925-FW,2017/5/7 17:30,11,碔,2017/5/7 18:16,0,浆ó,43,48,43,5
EasyCard,47000,1839026920,1,穛ρ1布,1126,226,931-FW,2017/5/31 09:45,11,碔,2017/5/31 10:41,0,浆ó,40,45,40,5
EasyCard,47000,1839920360,1,穛ρ1布,1141,135,927-FW,2017/5/10 09:14,5,瓾,2017/5/10 09:30,10,穝,18,21,18,3
EasyCard,47000,1839920360,1,穛ρ1布,1141,135,927-FW,2017/5/18 09:11,5,瓾,2017/5/18 09:25,10,穝,18,21,18,3
EasyCard,47000,1840124392,1,穛ρ1布,1133,109,495-FQ,2017/5/4 11:07,0,浆ó,2017/5/4 11:27,5,瓾,17,19,17,2
EasyCard,47000,1840362472,1,穛ρ1布,1141,135,927-FW,2017/5/29 08:36,0,浆ó,2017/5/29 09:35,10,穝,35,40,35,5
EasyCard,47000,1840739048,3,稲み布,1141,135,927-FW,2017/5/29 09:05,2,浆,2017/5/29 09:27,8,刺┮,18,20,18,2
EasyCard,47000,1860016104,3,稲み布,1126,135,927-FW,2017/5/30 10:08,2,浆,2017/5/30 10:31,0,浆ó,11,12,11,1
EasyCard,47000,1860016104,3,稲み布,1133,175,423-FQ,2017/5/10 11:21,2,浆,2017/5/10 11:31,5,瓾,11,12,11,1
EasyCard,47000,1860508392,3,稲み布,1141,135,927-FW,2017/5/12 08:45,0,浆ó,2017/5/12 09:10,5,瓾,17,19,17,2
EasyCard,47000,1861289704,3,稲み布,1141,135,927-FW,2017/5/7 08:55,0,浆ó,2017/5/7 09:08,3,古ń,14,16,14,2
EasyCard,47000,1877814608,1,穛ρ1布,1133,270,950-FW,2017/5/31 11:13,0,浆ó,2017/5/31 11:35,0,浆ó,11,12,11,1
EasyCard,47000,1892288347,0,布,1133,205,949-FW,2017/5/13 12:54,16,厚,2017/5/13 13:00,17,ぱ不,22,25,22,3
EasyCard,47000,1912309648,5,厩ネ布,1141,135,927-FW,2017/5/18 10:23,22,秽,2017/5/18 12:46,28,冰,205,233,205,28
EasyCard,47000,1915340176,5,厩ネ布,1133,270,950-FW,2017/5/31 09:06,0,浆ó,2017/5/31 09:27,0,浆ó,21,24,21,3
EasyCard,47000,192187681,0,布,1126,133,930-FW,2017/5/2 06:37,0,浆ó,2017/5/2 07:55,17,ぱ不,137,156,137,19
EasyCard,47000,192187681,0,布,1126,135,927-FW,2017/5/3 06:35,0,浆ó,2017/5/3 07:45,17,ぱ不,137,156,137,19
EasyCard,47000,192187681,0,布,1126,135,927-FW,2017/5/5 06:37,0,浆ó,2017/5/5 07:48,17,ぱ不,137,156,137,19
EasyCard,47000,192187681,0,布,1141,133,925-FW,2017/5/5 17:57,17,ぱ不,2017/5/5 19:13,0,浆ó,137,156,137,19
EasyCard,47000,192187681,0,布,1141,133,930-FW,2017/5/3 17:55,17,ぱ不,2017/5/3 19:10,0,浆ó,137,156,137,19
EasyCard,47000,192187681,0,布,1141,133,930-FW,2017/5/16 08:50,0,浆ó,2017/5/16 10:14,17,ぱ不,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/5/12 17:54,17,ぱ不,2017/5/12 19:05,0,浆ó,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/5/15 08:47,0,浆ó,2017/5/15 09:56,17,ぱ不,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/5/15 17:54,17,ぱ不,2017/5/15 19:05,0,浆ó,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/5/18 08:49,0,浆ó,2017/5/18 09:54,17,ぱ不,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/5/18 17:59,17,ぱ不,2017/5/18 19:03,0,浆ó,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/5/22 08:47,0,浆ó,2017/5/22 10:02,17,ぱ不,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/5/27 08:47,0,浆ó,2017/5/27 10:04,17,ぱ不,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/5/27 17:58,17,ぱ不,2017/5/27 19:17,0,浆ó,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/5/31 08:48,0,浆ó,2017/5/31 10:01,17,ぱ不,137,156,137,19
EasyCard,47000,192187681,0,布,1141,135,927-FW,2017/5/31 17:56,17,ぱ不,2017/5/31 19:03,0,浆ó,137,156,137,19
EasyCard,47000,192262993,0,布,1133,135,927-FW,2017/5/9 15:11,14,匪痐,2017/5/9 15:30,17,ぱ不,46,53,46,7
EasyCard,47000,193087713,0,布,1133,270,961-FW,2017/5/1 13:15,11,碔,2017/5/1 14:30,10,穝,21,24,21,3
EasyCard,47000,193087713,0,布,1133,270,961-FW,2017/5/1 15:19,15,嘹也爵,2017/5/1 15:39,12,び緗徽,43,49,43,6
EasyCard,47000,193095281,0,布,1133,270,961-FW,2017/5/1 13:15,11,碔,2017/5/1 14:30,10,穝,21,24,21,3
EasyCard,47000,193095281,0,布,1133,270,961-FW,2017/5/1 15:19,15,嘹也爵,2017/5/1 15:39,12,び緗徽,43,49,43,6
EasyCard,47000,1931608700,0,布,1133,175,423-FQ,2017/5/10 10:50,0,浆ó,2017/5/10 11:15,1,盵,21,24,21,3
EasyCard,47000,193293217,0,布,1133,270,961-FW,2017/5/1 09:01,0,浆ó,2017/5/1 09:21,0,浆ó,21,24,21,3
EasyCard,47000,193302961,0,布,1133,270,961-FW,2017/5/1 09:01,0,浆ó,2017/5/1 09:21,0,浆ó,21,24,21,3
EasyCard,47000,194685286,0,布,1133,168,950-FW,2017/5/15 17:32,12,び緗徽,2017/5/15 18:31,0,浆ó,87,99,87,12
EasyCard,47000,1948239756,0,布,1133,105,950-FW,2017/5/29 12:18,12,び緗徽,2017/5/29 12:54,15,嘹也爵,43,49,43,6
EasyCard,47000,1953785832,1,穛ρ1布,1126,133,925-FW,2017/5/10 06:50,1,盵,2017/5/10 07:19,10,穝,27,31,27,4
EasyCard,47000,1953785832,1,穛ρ1布,1126,133,930-FW,2017/5/28 09:55,10,穝,2017/5/28 10:24,1,盵,27,31,27,4
EasyCard,47000,1954788840,1,穛ρ1布,1133,182,496-FQ,2017/5/3 10:42,0,浆ó,2017/5/3 11:25,5,瓾,17,19,17,2
EasyCard,47000,1954939880,1,穛ρ1布,1133,175,423-FQ,2017/5/10 11:10,0,浆ó,2017/5/10 11:51,10,穝,36,41,36,5
EasyCard,47000,1954939880,1,穛ρ1布,1133,205,949-FW,2017/5/13 11:08,0,浆ó,2017/5/13 11:55,10,穝,36,41,36,5
EasyCard,47000,1955505640,1,穛ρ1布,1126,135,927-FW,2017/5/11 10:17,2,浆,2017/5/11 10:36,0,浆ó,11,12,11,1
EasyCard,47000,1955505640,1,穛ρ1布,1133,105,950-FW,2017/5/29 15:58,2,浆,2017/5/29 16:19,0,浆ó,11,12,11,1
EasyCard,47000,1955505640,1,穛ρ1布,1141,135,927-FW,2017/5/12 18:56,2,浆,2017/5/12 19:05,0,浆ó,11,12,11,1
EasyCard,47000,1955525352,1,穛ρ1布,1133,145,976-FW,2017/5/22 11:21,2,浆,2017/5/22 12:02,12,び緗徽,34,38,34,4
EasyCard,47000,1955801064,3,稲み布,1126,135,927-FW,2017/5/11 09:48,10,穝,2017/5/11 10:05,4,0き洛皘,20,23,20,3
EasyCard,47000,1956176360,3,稲み布,1133,182,493-FQ,2017/5/21 10:41,0,浆ó,2017/5/21 12:48,17,ぱ不,78,89,78,11
EasyCard,47000,1956176360,3,稲み布,1133,182,493-FQ,2017/5/21 13:35,17,ぱ不,2017/5/21 13:51,17,ぱ不,11,12,11,1
EasyCard,47000,1957007592,1,穛ρ1布,1141,135,927-FW,2017/5/15 08:35,0,浆ó,2017/5/15 08:54,0,浆ó,11,12,11,1
EasyCard,47000,1957007592,1,穛ρ1布,1141,135,927-FW,2017/5/29 08:35,0,浆ó,2017/5/29 08:53,0,浆ó,11,12,11,1
EasyCard,47000,1957038056,1,穛ρ1布,1126,133,925-FW,2017/5/10 09:49,12,び緗徽,2017/5/10 10:28,2,浆,31,35,31,4
EasyCard,47000,1957038056,1,穛ρ1布,1133,189,427-FQ,2017/5/7 11:06,0,浆ó,2017/5/7 11:18,2,浆,11,12,11,1
EasyCard,47000,1957038056,1,穛ρ1布,1141,133,930-FW,2017/5/13 09:08,2,浆,2017/5/13 09:19,5,瓾,11,12,11,1
EasyCard,47000,1957038056,1,穛ρ1布,1141,135,927-FW,2017/5/7 08:33,0,浆ó,2017/5/7 08:50,0,浆ó,11,12,11,1
EasyCard,47000,1957038056,1,穛ρ1布,1141,135,927-FW,2017/5/10 09:02,2,浆,2017/5/10 09:39,12,び緗徽,31,35,31,4
EasyCard,47000,1957038056,1,穛ρ1布,1141,135,927-FW,2017/5/12 09:02,2,浆,2017/5/12 09:08,5,瓾,11,12,11,1
